id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,53,0,7503722,28726,625000,18719399625
1,61,0,2393593,800,625000,18719399625
2,69,0,2486885,309,625000,18719399625
3,85,0,2488847,189,625000,18719399625
4,93,0,2642767,388,625000,18719399625
5,106,0,2650668,504,625000,18719399625
6,119,0,3588583,321,625000,18719399625
7,132,0,2480647,411,625000,18719399625
8,143,0,2282960,388,625000,18719399625
9,158,0,3129710,707,625000,18719399625
10,171,0,5316227,471,625000,18719399625
11,189,0,2174102,354,625000,18719399625
12,203,0,2269201,639,625000,18719399625
13,223,0,2764213,426,625000,18719399625
14,235,0,2328006,371,625000,18719399625
15,251,0,2628369,495,625000,18719399625
16,268,0,3701841,625,625000,18719399625
17,284,0,2608196,479,625000,18719399625
18,303,0,3085976,446,625000,18719399625
19,313,0,2849076,535,625000,18719399625
20,335,0,4115334,551,625000,18719399625
21,345,0,3054288,512,625000,18719399625
22,361,0,2730840,223,625000,18719399625
23,382,0,3140750,598,625000,18719399625
24,396,0,8189753,701,625000,18719399625
25,417,0,2506132,762,625000,18719399625
26,428,0,3515139,655,625000,18719399625
27,445,0,3953944,582,625000,18719399625
28,463,0,4258913,564,625000,18719399625
29,477,0,2124313,461,625000,18719399625
30,494,0,2209134,642,625000,18719399625
31,509,0,2237865,404,625000,18719399625
32,528,0,4586147,702,625000,18719399625
33,540,0,2459707,528,625000,18719399625
34,557,0,2978482,354,625000,18719399625
35,573,0,3084362,515,625000,18719399625
36,589,0,3004750,698,625000,18719399625
37,606,0,2847586,602,625000,18719399625
38,625,0,2711522,708,625000,18719399625
39,640,0,3438637,484,625000,18719399625
40,659,0,3008982,588,625000,18719399625
41,677,0,2745187,11914,625000,18719399625
42,689,0,3542172,645,625000,18719399625
43,711,0,2369780,709,625000,18719399625
44,720,0,3229655,525,625000,18719399625
45,738,0,3116708,672,625000,18719399625
46,756,0,3447905,548,625000,18719399625
47,773,0,2078355,568,625000,18719399625
48,793,0,3640753,698,625000,18719399625
49,812,0,3720265,578,625000,18719399625
50,825,0,2778965,548,625000,18719399625
51,847,0,3167586,655,625000,18719399625
52,864,0,2985111,642,625000,18719399625
53,876,0,2948368,619,625000,18719399625
54,892,0,2469672,336,625000,18719399625
55,909,0,2907830,321,625000,18719399625
56,925,0,3571137,438,625000,18719399625
57,942,0,2650783,631,625000,18719399625
58,959,0,2949538,575,625000,18719399625
59,975,0,3521854,671,625000,18719399625
60,994,0,2784695,705,625000,18719399625
61,1009,0,3017423,575,625000,18719399625
62,1026,0,2974255,599,625000,18719399625
63,1036,0,2016763,671,625000,18719399625
64,1050,0,3166226,591,625000,18719399625
65,1067,0,2603716,628,625000,18719399625
66,1083,0,1949029,418,625000,18719399625
