id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,32,0,3954360,30938,625000,18685051198
1,37,0,3623601,305,625000,18685051198
2,42,0,2406397,419,625000,18685051198
3,49,0,2817666,556,625000,18685051198
4,58,0,5625052,479,625000,18685051198
5,63,0,2153754,333,625000,18685051198
6,72,0,2223199,270,625000,18685051198
7,78,0,1852802,450,625000,18685051198
8,88,0,2058837,456,625000,18685051198
9,99,0,2197098,215,625000,18685051198
10,109,0,3008215,481,625000,18685051198
11,122,0,3381510,253,625000,18685051198
12,134,0,2932657,429,625000,18685051198
13,147,0,2834942,301,625000,18685051198
14,168,0,5223547,315,625000,18685051198
15,181,0,2478073,321,625000,18685051198
16,200,0,2966417,292,625000,18685051198
17,217,0,2804750,215,625000,18685051198
18,233,0,2424331,310,625000,18685051198
19,249,0,2761677,232,625000,18685051198
20,274,0,3536292,241,625000,18685051198
21,279,0,2619618,286,625000,18685051198
22,299,0,3179959,391,625000,18685051198
23,314,0,2847559,384,625000,18685051198
24,332,0,4083760,461,625000,18685051198
25,354,0,3713860,441,625000,18685051198
26,364,0,2045661,382,625000,18685051198
27,381,0,3112931,32891,625000,18685051198
28,395,0,8288994,567,625000,18685051198
29,412,0,2505461,759,625000,18685051198
30,433,0,3392643,565,625000,18685051198
31,450,0,4162552,504,625000,18685051198
32,469,0,4725520,447,625000,18685051198
33,489,0,2752260,488,625000,18685051198
34,507,0,3134941,534,625000,18685051198
35,525,0,4731651,541,625000,18685051198
36,541,0,2412092,541,625000,18685051198
37,558,0,3053357,494,625000,18685051198
38,575,0,3052214,645,625000,18685051198
39,592,0,2908378,632,625000,18685051198
40,605,0,2851201,491,625000,18685051198
41,623,0,2747425,755,625000,18685051198
42,639,0,3315700,512,625000,18685051198
43,657,0,2959998,578,625000,18685051198
44,672,0,3183965,635,625000,18685051198
45,695,0,3111596,648,625000,18685051198
46,704,0,2634933,769,625000,18685051198
47,724,0,3063764,759,625000,18685051198
48,740,0,3160390,451,625000,18685051198
49,757,0,3497768,711,625000,18685051198
50,772,0,2016986,645,625000,18685051198
51,791,0,3677716,699,625000,18685051198
52,811,0,3710521,705,625000,18685051198
53,831,0,2825825,504,625000,18685051198
54,850,0,3066678,571,625000,18685051198
55,859,0,3115901,499,625000,18685051198
56,878,0,3038601,445,625000,18685051198
57,898,0,2599150,701,625000,18685051198
58,912,0,2967946,429,625000,18685051198
59,929,0,3219879,346,625000,18685051198
60,945,0,2601383,346,625000,18685051198
61,957,0,3053440,692,625000,18685051198
62,973,0,3379829,215,625000,18685051198
63,991,0,2926918,359,625000,18685051198
64,1010,0,2856167,369,625000,18685051198
65,1024,0,3117055,363,625000,18685051198
66,1035,0,1965958,291,625000,18685051198
67,1048,0,3145174,391,625000,18685051198
68,1068,0,2586317,529,625000,18685051198
69,1080,0,2012516,572,625000,18685051198
70,1096,0,2118707,277,625000,18685051198
71,1116,0,3349950,522,625000,18685051198
72,1134,0,3041791,524,625000,18685051198
73,1148,0,3007859,372,625000,18685051198
74,1157,0,2438840,515,625000,18685051198
75,1170,0,2327141,357,625000,18685051198
76,1191,0,3143010,582,625000,18685051198
77,1207,0,4545668,333,625000,18685051198
78,1222,0,2834090,360,625000,18685051198
79,1236,0,2458545,395,625000,18685051198
80,1252,0,2922505,368,625000,18685051198
81,1274,0,3270946,443,625000,18685051198
82,1290,0,3308237,341,625000,18685051198
83,1307,0,2953393,521,625000,18685051198
84,1324,0,2921097,521,625000,18685051198
85,1346,0,3612615,531,625000,18685051198
86,1356,0,3290950,232,625000,18685051198
87,1373,0,2549203,364,625000,18685051198
88,1394,0,3277466,342,625000,18685051198
89,1414,0,2825549,558,625000,18685051198
90,1426,0,1928405,275,625000,18685051198
91,1435,0,2376168,541,625000,18685051198
92,1453,0,3189599,574,625000,18685051198
93,1469,0,2840581,571,625000,18685051198
94,1484,0,2742811,354,625000,18685051198
95,1503,0,3311941,524,625000,18685051198
96,1518,0,2366432,380,625000,18685051198
97,1531,0,2279786,668,625000,18685051198
98,1543,0,1919053,595,625000,18685051198
99,1560,0,1855438,564,625000,18685051198
100,1576,0,3235750,434,625000,18685051198
101,1594,0,3142659,518,625000,18685051198
102,1607,0,3006497,699,625000,18685051198
103,1623,0,2764071,651,625000,18685051198
104,1640,0,2442760,498,625000,18685051198
105,1655,0,2846434,411,625000,18685051198
106,1668,0,2979885,418,625000,18685051198
107,1688,0,3075666,331,625000,18685051198
108,1703,0,2734418,247,625000,18685051198
109,1724,0,3048285,615,625000,18685051198
110,1745,0,3094730,615,625000,18685051198
111,1763,0,3390601,995,625000,18685051198
112,1780,0,2930167,638,625000,18685051198
113,1794,0,2825700,258,625000,18685051198
114,1808,0,2740430,291,625000,18685051198
115,1823,0,4281642,285,625000,18685051198
116,1848,0,3557659,483,625000,18685051198
117,1864,0,2968029,258,625000,18685051198
118,1893,0,4167763,451,625000,18685051198
119,1904,0,3437527,565,625000,18685051198
120,1921,0,2529450,715,625000,18685051198
121,1938,0,3888076,599,625000,18685051198
122,1955,0,2995844,441,625000,18685051198
123,1966,0,2822234,355,625000,18685051198
124,1981,0,2371995,416,625000,18685051198
125,1999,0,2699977,561,625000,18685051198
126,2010,0,2426713,582,625000,18685051198
127,2026,0,3005669,729,625000,18685051198
128,2042,0,3396542,778,625000,18685051198
129,2059,0,2631204,725,625000,18685051198
130,2073,0,2771024,562,625000,18685051198
131,2093,0,3279231,521,625000,18685051198
