id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,22,0,4219259,30983,625000,18647387959
1,26,0,2313765,481,625000,18647387959
2,29,0,4440128,353,625000,18647387959
3,34,0,3021657,317,625000,18647387959
4,39,0,3113446,284,625000,18647387959
5,43,0,2446778,313,625000,18647387959
6,50,0,2733815,545,625000,18647387959
7,57,0,5669657,312,625000,18647387959
8,65,0,2093314,305,625000,18647387959
9,71,0,2289269,350,625000,18647387959
10,84,0,2570374,449,625000,18647387959
11,95,0,2625690,421,625000,18647387959
12,107,0,2624207,388,625000,18647387959
13,120,0,3584005,474,625000,18647387959
14,130,0,2516585,382,625000,18647387959
15,142,0,2263126,418,625000,18647387959
16,157,0,3119803,245,625000,18647387959
17,170,0,5324266,270,625000,18647387959
18,188,0,2208888,461,625000,18647387959
19,206,0,2059726,505,625000,18647387959
20,219,0,2804923,260,625000,18647387959
21,231,0,2452299,329,625000,18647387959
22,250,0,2664482,491,625000,18647387959
23,267,0,3717045,312,625000,18647387959
24,285,0,2621939,558,625000,18647387959
25,300,0,3077049,514,625000,18647387959
26,312,0,2749468,441,625000,18647387959
27,328,0,2837041,271,625000,18647387959
28,343,0,2586261,548,625000,18647387959
29,359,0,2470386,621,625000,18647387959
30,365,0,2148232,608,625000,18647387959
31,383,0,3131184,524,625000,18647387959
32,398,0,8213140,401,625000,18647387959
33,415,0,2484742,822,625000,18647387959
34,431,0,3558553,658,625000,18647387959
35,451,0,4094662,532,625000,18647387959
36,471,0,4517931,357,625000,18647387959
37,487,0,2847820,501,625000,18647387959
38,503,0,2222656,504,625000,18647387959
39,518,0,3779239,518,625000,18647387959
40,534,0,3276148,632,625000,18647387959
41,549,0,2936304,568,625000,18647387959
42,568,0,3443615,591,625000,18647387959
43,581,0,2121499,751,625000,18647387959
44,598,0,2351543,394,625000,18647387959
45,614,0,2646706,602,625000,18647387959
46,628,0,2152906,361,625000,18647387959
47,644,0,3288599,555,625000,18647387959
48,660,0,3058281,665,625000,18647387959
49,675,0,2935624,718,625000,18647387959
50,692,0,3353150,635,625000,18647387959
51,707,0,2531220,658,625000,18647387959
52,722,0,3101936,375,625000,18647387959
53,736,0,3109748,555,625000,18647387959
54,758,0,3470120,649,625000,18647387959
55,771,0,2023956,638,625000,18647387959
56,784,0,2183319,269,625000,18647387959
57,804,0,2827207,728,625000,18647387959
58,820,0,3142939,262,625000,18647387959
59,832,0,2059883,324,625000,18647387959
60,845,0,3139274,691,625000,18647387959
61,861,0,3094463,541,625000,18647387959
62,882,0,2904686,578,625000,18647387959
63,893,0,2561945,497,625000,18647387959
64,911,0,2775301,430,625000,18647387959
65,924,0,3571491,259,625000,18647387959
66,944,0,2703633,488,625000,18647387959
67,961,0,2878371,655,625000,18647387959
68,972,0,2326587,216,625000,18647387959
69,982,0,2176924,335,625000,18647387959
70,996,0,3361360,565,625000,18647387959
71,1017,0,3689644,521,625000,18647387959
72,1031,0,2816385,398,625000,18647387959
73,1051,0,3085942,511,625000,18647387959
74,1064,0,2644602,327,625000,18647387959
75,1084,0,1964914,735,625000,18647387959
76,1097,0,2091265,478,625000,18647387959
77,1106,0,2427206,675,625000,18647387959
78,1119,0,3130129,350,625000,18647387959
79,1136,0,3235420,373,625000,18647387959
80,1154,0,2974024,254,625000,18647387959
81,1167,0,2454036,237,625000,18647387959
82,1190,0,3115723,545,625000,18647387959
83,1211,0,4520425,635,625000,18647387959
84,1226,0,2887379,708,625000,18647387959
85,1240,0,2580880,578,625000,18647387959
86,1257,0,2698778,802,625000,18647387959
87,1269,0,2003875,533,625000,18647387959
88,1285,0,2160214,535,625000,18647387959
89,1300,0,3455743,481,625000,18647387959
90,1317,0,2484353,628,625000,18647387959
91,1330,0,2292562,494,625000,18647387959
92,1341,0,3913937,675,625000,18647387959
93,1361,0,3391819,688,625000,18647387959
94,1376,0,2325814,354,625000,18647387959
95,1398,0,3234654,669,625000,18647387959
96,1416,0,2825341,778,625000,18647387959
97,1429,0,3753355,632,625000,18647387959
98,1445,0,2720411,541,625000,18647387959
99,1461,0,2811495,264,625000,18647387959
100,1480,0,3122737,705,625000,18647387959
101,1493,0,2904847,198,625000,18647387959
102,1512,0,2803295,721,625000,18647387959
103,1526,0,2879795,534,625000,18647387959
104,1553,0,2856566,619,625000,18647387959
105,1570,0,1880314,391,625000,18647387959
106,1582,0,3896392,306,625000,18647387959
107,1601,0,2470588,568,625000,18647387959
108,1617,0,3276709,735,625000,18647387959
109,1635,0,3474199,632,625000,18647387959
110,1653,0,3351738,281,625000,18647387959
111,1669,0,2878813,578,625000,18647387959
112,1683,0,2707726,341,625000,18647387959
113,1701,0,1925101,608,625000,18647387959
114,1717,0,2309031,661,625000,18647387959
115,1731,0,2931893,548,625000,18647387959
116,1748,0,2196639,608,625000,18647387959
117,1764,0,3421427,598,625000,18647387959
118,1779,0,2951258,675,625000,18647387959
119,1795,0,2858090,508,625000,18647387959
120,1814,0,2717074,565,625000,18647387959
121,1828,0,4209742,701,625000,18647387959
122,1840,0,2489844,458,625000,18647387959
123,1856,0,2174944,638,625000,18647387959
124,1870,0,1730928,534,625000,18647387959
125,1880,0,4244863,672,625000,18647387959
126,1902,0,3533689,638,625000,18647387959
127,1918,0,2554862,578,625000,18647387959
