id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,86,0,3064454,47629,625000,18609592524
1,98,0,2686745,500,625000,18609592524
2,110,0,3004657,520,625000,18609592524
3,123,0,3352323,341,625000,18609592524
4,133,0,2921911,398,625000,18609592524
5,148,0,2812276,355,625000,18609592524
6,164,0,5224817,3786,625000,18609592524
7,180,0,2485678,177,625000,18609592524
8,201,0,3058687,530,625000,18609592524
9,222,0,2885027,256,625000,18609592524
10,243,0,2868537,396,625000,18609592524
11,252,0,2128094,358,625000,18609592524
12,272,0,3632974,635,625000,18609592524
13,282,0,2652659,648,625000,18609592524
14,297,0,3149340,439,625000,18609592524
15,315,0,2877939,351,625000,18609592524
16,334,0,4000745,408,625000,18609592524
17,356,0,3736102,712,625000,18609592524
18,366,0,1957751,621,625000,18609592524
19,378,0,3430027,698,625000,18609592524
20,402,0,7909495,314,625000,18609592524
21,413,0,2735013,688,625000,18609592524
22,432,0,3296260,701,625000,18609592524
23,446,0,3874899,575,625000,18609592524
24,461,0,4431520,407,625000,18609592524
25,478,0,2109835,711,625000,18609592524
26,493,0,2208206,398,625000,18609592524
27,511,0,2155997,444,625000,18609592524
28,524,0,4757992,521,625000,18609592524
29,548,0,2709915,671,625000,18609592524
30,560,0,2688228,574,625000,18609592524
31,574,0,3070126,418,625000,18609592524
32,591,0,2930814,365,625000,18609592524
33,608,0,2857072,531,625000,18609592524
34,621,0,2731949,528,625000,18609592524
35,637,0,2911225,584,625000,18609592524
36,652,0,2133237,321,625000,18609592524
37,667,0,1957069,361,625000,18609592524
38,679,0,2377437,654,625000,18609592524
39,694,0,3194293,1059,625000,18609592524
40,708,0,2559012,558,625000,18609592524
41,721,0,3176664,414,625000,18609592524
42,742,0,3193899,575,625000,18609592524
43,759,0,3317485,675,625000,18609592524
44,770,0,2082854,380,625000,18609592524
45,790,0,3710509,691,625000,18609592524
46,810,0,3768016,595,625000,18609592524
47,828,0,2762908,648,625000,18609592524
48,844,0,3133457,211,625000,18609592524
49,860,0,3007094,631,625000,18609592524
50,875,0,2712473,406,625000,18609592524
51,891,0,1975996,538,625000,18609592524
52,903,0,2128926,394,625000,18609592524
53,923,0,2646750,468,625000,18609592524
54,932,0,3449377,253,625000,18609592524
55,946,0,2886144,305,625000,18609592524
56,962,0,2952457,279,625000,18609592524
57,979,0,3099396,421,625000,18609592524
58,995,0,3499548,289,625000,18609592524
59,1012,0,2571370,584,625000,18609592524
60,1027,0,2865547,431,625000,18609592524
61,1043,0,1805878,419,625000,18609592524
62,1054,0,2498433,358,625000,18609592524
63,1070,0,2998711,715,625000,18609592524
64,1086,0,2579557,479,625000,18609592524
65,1101,0,1719733,358,625000,18609592524
66,1118,0,2615846,248,625000,18609592524
67,1132,0,3046906,545,625000,18609592524
68,1149,0,3659996,387,625000,18609592524
69,1166,0,1834239,592,625000,18609592524
70,1171,0,2384897,725,625000,18609592524
71,1193,0,2978694,664,625000,18609592524
72,1205,0,4653025,270,625000,18609592524
73,1223,0,2855829,376,625000,18609592524
74,1241,0,2485951,599,625000,18609592524
75,1253,0,2763900,267,625000,18609592524
76,1275,0,3558511,571,625000,18609592524
77,1295,0,3131880,785,625000,18609592524
78,1309,0,2788129,551,625000,18609592524
79,1322,0,2895905,627,625000,18609592524
80,1345,0,3776628,29762,625000,18609592524
81,1358,0,3185823,488,625000,18609592524
82,1374,0,2649919,433,625000,18609592524
83,1396,0,3224884,655,625000,18609592524
84,1413,0,2852194,685,625000,18609592524
85,1432,0,3693121,969,625000,18609592524
86,1446,0,2777385,558,625000,18609592524
87,1462,0,2721294,691,625000,18609592524
88,1479,0,3190155,587,625000,18609592524
89,1494,0,2897132,571,625000,18609592524
90,1510,0,2806861,528,625000,18609592524
91,1527,0,2804571,325,625000,18609592524
92,1542,0,1996809,263,625000,18609592524
93,1559,0,1854289,387,625000,18609592524
94,1575,0,3321512,548,625000,18609592524
95,1596,0,3104727,315,625000,18609592524
96,1608,0,3118712,611,625000,18609592524
97,1625,0,2747796,418,625000,18609592524
98,1641,0,3473735,561,625000,18609592524
99,1657,0,3037951,551,625000,18609592524
100,1673,0,2381634,461,625000,18609592524
101,1691,0,2834769,608,625000,18609592524
102,1705,0,2220923,284,625000,18609592524
103,1722,0,3003053,508,625000,18609592524
104,1743,0,3092666,685,625000,18609592524
105,1759,0,3339542,503,625000,18609592524
106,1778,0,3030436,542,625000,18609592524
107,1791,0,2901426,488,625000,18609592524
108,1810,0,2734515,416,625000,18609592524
109,1824,0,4319619,658,625000,18609592524
110,1851,0,3672173,618,625000,18609592524
111,1869,0,2673971,411,625000,18609592524
112,1892,0,4376043,642,625000,18609592524
113,1903,0,3320421,478,625000,18609592524
114,1919,0,2473730,705,625000,18609592524
115,1937,0,3871667,324,625000,18609592524
116,1947,0,2475607,645,625000,18609592524
117,1965,0,3402256,592,625000,18609592524
118,1982,0,2371383,571,625000,18609592524
119,2000,0,2665954,802,625000,18609592524
120,2008,0,2492737,200,625000,18609592524
121,2025,0,2959514,679,625000,18609592524
122,2041,0,3394798,589,625000,18609592524
123,2060,0,2661140,547,625000,18609592524
124,2071,0,2747548,692,625000,18609592524
125,2092,0,3284952,272,625000,18609592524
126,2107,0,3078671,521,625000,18609592524
127,2123,0,2463829,376,625000,18609592524
128,2139,0,1848709,269,625000,18609592524
129,2157,0,2990764,658,625000,18609592524
130,2170,0,1904326,351,625000,18609592524
131,2186,0,2862511,415,625000,18609592524
132,2204,0,2471026,731,625000,18609592524
133,2216,0,2203598,290,625000,18609592524
134,2228,0,2838494,344,625000,18609592524
135,2246,0,2948228,606,625000,18609592524
136,2260,0,2571658,386,625000,18609592524
137,2276,0,2438364,350,625000,18609592524
138,2289,0,4010857,645,625000,18609592524
139,2304,0,3577551,665,625000,18609592524
140,2322,0,2943308,581,625000,18609592524
141,2339,0,3485883,393,625000,18609592524
142,2355,0,2945064,384,625000,18609592524
143,2374,0,3164111,390,625000,18609592524
144,2390,0,2880379,362,625000,18609592524
145,2404,0,2176862,457,625000,18609592524
146,2415,0,3410458,348,625000,18609592524
147,2436,0,3295440,642,625000,18609592524
148,2453,0,3723164,505,625000,18609592524
149,2473,0,3588528,385,625000,18609592524
150,2485,0,2689729,511,625000,18609592524
151,2502,0,3586977,426,625000,18609592524
152,2523,0,3080521,669,625000,18609592524
153,2537,0,2481784,668,625000,18609592524
154,2558,0,4268133,291,625000,18609592524
155,2571,0,3204904,408,625000,18609592524
156,2586,0,2536800,561,625000,18609592524
157,2609,0,2688419,655,625000,18609592524
158,2618,0,2270404,220,625000,18609592524
159,2630,0,1855191,374,625000,18609592524
160,2645,0,2058749,701,625000,18609592524
161,2662,0,3179417,712,625000,18609592524
162,2676,0,3043902,269,625000,18609592524
163,2694,0,3126080,685,625000,18609592524
164,2710,0,4764705,692,625000,18609592524
165,2726,0,4697736,712,625000,18609592524
166,2741,0,2198421,307,625000,18609592524
167,2755,0,3084827,290,625000,18609592524
168,2771,0,3051219,257,625000,18609592524
169,2792,0,2659118,732,625000,18609592524
170,2812,0,4033958,771,625000,18609592524
171,2827,0,2610689,461,625000,18609592524
172,2841,0,3127570,505,625000,18609592524
173,2857,0,2779790,471,625000,18609592524
174,2876,0,2905882,1150,625000,18609592524
175,2892,0,2991541,488,625000,18609592524
176,2909,0,2897124,616,625000,18609592524
177,2937,0,3807796,568,625000,18609592524
178,2949,0,2732952,425,625000,18609592524
179,2964,0,4929430,685,625000,18609592524
180,2980,0,2954853,538,625000,18609592524
181,2991,0,2788079,549,625000,18609592524
182,3004,0,2677230,638,625000,18609592524
183,3019,0,2964184,300,625000,18609592524
184,3040,0,3033046,575,625000,18609592524
185,3060,0,2470950,665,625000,18609592524
186,3072,0,2458748,411,625000,18609592524
187,3096,0,2882016,779,625000,18609592524
188,3109,0,2558340,585,625000,18609592524
189,3123,0,4756286,688,625000,18609592524
190,3138,0,2597637,407,625000,18609592524
191,3152,0,2995880,272,625000,18609592524
192,3169,0,2570359,568,625000,18609592524
193,3185,0,3971526,309,625000,18609592524
194,3202,0,2962224,455,625000,18609592524
195,3223,0,4229668,478,625000,18609592524
196,3236,0,2654010,541,625000,18609592524
197,3257,0,2797606,688,625000,18609592524
198,3269,0,1948196,381,625000,18609592524
199,3285,0,2127670,239,625000,18609592524
200,3293,0,2610427,420,625000,18609592524
201,3307,0,2864111,418,625000,18609592524
202,3326,0,2502132,505,625000,18609592524
203,3340,0,2928271,364,625000,18609592524
204,3357,0,2043854,689,625000,18609592524
205,3374,0,2222715,472,625000,18609592524
206,3384,0,2756638,400,625000,18609592524
207,3400,0,1941589,325,625000,18609592524
208,3415,0,2043805,474,625000,18609592524
209,3426,0,2222591,431,625000,18609592524
210,3445,0,3349987,709,625000,18609592524
211,3456,0,2547108,288,625000,18609592524
212,3473,0,3341529,257,625000,18609592524
213,3492,0,2904694,462,625000,18609592524
214,3506,0,3054632,545,625000,18609592524
215,3521,0,2593652,278,625000,18609592524
216,3537,0,3212742,787,625000,18609592524
217,3558,0,3182135,589,625000,18609592524
