id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,13,0,3505090,28636,1250000,42283124107
1,16,0,2120962,446,1250000,42283124107
2,19,0,2809522,371,1250000,42283124107
3,22,0,2541016,298,1250000,42283124107
4,23,0,3632645,823,1250000,42283124107
5,31,0,2882592,544,1250000,42283124107
6,34,0,2143526,451,1250000,42283124107
7,40,0,2570885,320,1250000,42283124107
8,47,0,6270091,484,1250000,42283124107
9,53,0,5561824,279,1250000,42283124107
10,60,0,3383995,355,1250000,42283124107
11,67,0,3272994,453,1250000,42283124107
12,77,0,3473676,508,1250000,42283124107
13,83,0,3117032,281,1250000,42283124107
14,91,0,3320465,446,1250000,42283124107
15,97,0,2716319,512,1250000,42283124107
16,105,0,2986720,441,1250000,42283124107
17,109,0,3060605,679,1250000,42283124107
18,118,0,2668730,310,1250000,42283124107
19,125,0,3093549,433,1250000,42283124107
20,132,0,3348581,558,1250000,42283124107
21,141,0,2669999,676,1250000,42283124107
22,148,0,3417267,441,1250000,42283124107
23,156,0,2682180,487,1250000,42283124107
24,162,0,3091824,598,1250000,42283124107
25,171,0,2913089,659,1250000,42283124107
26,179,0,3637151,578,1250000,42283124107
27,189,0,3954706,511,1250000,42283124107
28,195,0,3741592,662,1250000,42283124107
29,204,0,3288943,395,1250000,42283124107
30,212,0,3246929,625,1250000,42283124107
31,220,0,3204203,381,1250000,42283124107
32,231,0,2964901,635,1250000,42283124107
33,238,0,2803396,695,1250000,42283124107
34,247,0,3305712,604,1250000,42283124107
35,255,0,3239405,682,1250000,42283124107
36,263,0,3884362,672,1250000,42283124107
37,271,0,2261667,558,1250000,42283124107
38,276,0,4024325,728,1250000,42283124107
39,287,0,2982795,749,1250000,42283124107
40,292,0,3705326,578,1250000,42283124107
41,303,0,2805614,584,1250000,42283124107
42,310,0,3113828,839,1250000,42283124107
43,319,0,3283682,745,1250000,42283124107
44,328,0,3471133,528,1250000,42283124107
45,335,0,3408049,581,1250000,42283124107
46,344,0,2307147,642,1250000,42283124107
47,351,0,3115215,638,1250000,42283124107
48,357,0,2849397,371,1250000,42283124107
49,365,0,3585058,434,1250000,42283124107
50,376,0,2368343,655,1250000,42283124107
51,384,0,3156221,615,1250000,42283124107
52,391,0,3030367,695,1250000,42283124107
53,400,0,3193441,612,1250000,42283124107
54,406,0,2611545,1149,1250000,42283124107
55,415,0,3772714,625,1250000,42283124107
56,421,0,2393772,381,1250000,42283124107
57,431,0,2744688,444,1250000,42283124107
58,439,0,3557248,768,1250000,42283124107
59,447,0,2642744,551,1250000,42283124107
60,456,0,3134122,421,1250000,42283124107
61,463,0,3069387,347,1250000,42283124107
