id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,27,0,3641112,20282,1250000,42246681931
1,33,0,2319770,372,1250000,42246681931
2,39,0,3402802,451,1250000,42246681931
3,45,0,6308505,456,1250000,42246681931
4,51,0,5599711,307,1250000,42246681931
5,62,0,3384294,444,1250000,42246681931
6,66,0,3267637,407,1250000,42246681931
7,73,0,2167275,373,1250000,42246681931
8,80,0,3457570,481,1250000,42246681931
9,88,0,3369334,509,1250000,42246681931
10,93,0,2753561,396,1250000,42246681931
11,100,0,2959980,336,1250000,42246681931
12,107,0,2776451,564,1250000,42246681931
13,114,0,2857816,604,1250000,42246681931
14,121,0,3119139,521,1250000,42246681931
15,129,0,3106128,311,1250000,42246681931
16,137,0,2628717,441,1250000,42246681931
17,145,0,4004703,430,1250000,42246681931
18,154,0,3441420,433,1250000,42246681931
19,165,0,3115716,619,1250000,42246681931
20,174,0,2776447,735,1250000,42246681931
21,178,0,3759687,672,1250000,42246681931
22,190,0,3875007,1146,1250000,42246681931
23,194,0,3747241,502,1250000,42246681931
24,201,0,2392296,534,1250000,42246681931
25,210,0,2987760,441,1250000,42246681931
26,217,0,3113333,541,1250000,42246681931
27,226,0,2659195,571,1250000,42246681931
28,232,0,2019578,485,1250000,42246681931
29,241,0,3355556,582,1250000,42246681931
30,249,0,3544657,451,1250000,42246681931
31,258,0,4031906,371,1250000,42246681931
32,264,0,2472517,624,1250000,42246681931
33,272,0,2707950,477,1250000,42246681931
34,280,0,3129562,471,1250000,42246681931
35,288,0,2703606,588,1250000,42246681931
36,291,0,2432476,599,1250000,42246681931
37,299,0,3068315,625,1250000,42246681931
38,307,0,2650713,594,1250000,42246681931
39,315,0,3469282,511,1250000,42246681931
40,323,0,2522563,611,1250000,42246681931
41,331,0,3412593,1099,1250000,42246681931
42,338,0,3515500,605,1250000,42246681931
43,347,0,3465219,622,1250000,42246681931
44,356,0,2388761,615,1250000,42246681931
45,362,0,2397868,615,1250000,42246681931
46,370,0,3163895,388,1250000,42246681931
47,378,0,2671769,561,1250000,42246681931
48,385,0,2987052,719,1250000,42246681931
49,393,0,3055057,628,1250000,42246681931
50,402,0,2947806,651,1250000,42246681931
51,410,0,3194327,625,1250000,42246681931
52,418,0,2599890,661,1250000,42246681931
53,424,0,3031916,564,1250000,42246681931
54,432,0,1997821,357,1250000,42246681931
55,440,0,3570800,588,1250000,42246681931
56,448,0,2582433,431,1250000,42246681931
57,455,0,3291954,528,1250000,42246681931
58,464,0,2977563,675,1250000,42246681931
59,471,0,2656653,602,1250000,42246681931
60,480,0,3598493,615,1250000,42246681931
61,488,0,3595837,718,1250000,42246681931
62,496,0,3351627,605,1250000,42246681931
63,502,0,6068775,465,1250000,42246681931
64,510,0,2232094,789,1250000,42246681931
65,517,0,2286578,401,1250000,42246681931
66,525,0,3071061,621,1250000,42246681931
67,533,0,3327674,792,1250000,42246681931
68,541,0,3193568,588,1250000,42246681931
69,550,0,2670726,511,1250000,42246681931
70,558,0,2560919,902,1250000,42246681931
71,565,0,3886801,765,1250000,42246681931
72,574,0,2292135,601,1250000,42246681931
73,582,0,3244340,699,1250000,42246681931
74,590,0,2762841,711,1250000,42246681931
75,599,0,3739352,738,1250000,42246681931
76,607,0,2253311,661,1250000,42246681931
77,614,0,3080634,976,1250000,42246681931
78,622,0,3060239,675,1250000,42246681931
79,630,0,4751728,788,1250000,42246681931
80,638,0,3774405,397,1250000,42246681931
81,646,0,2893339,508,1250000,42246681931
82,650,0,3061810,715,1250000,42246681931
83,659,0,3193441,795,1250000,42246681931
84,666,0,3439826,398,1250000,42246681931
85,675,0,3610899,762,1250000,42246681931
86,685,0,3542429,819,1250000,42246681931
87,692,0,2855662,735,1250000,42246681931
88,701,0,3279940,718,1250000,42246681931
89,706,0,3087463,538,1250000,42246681931
90,713,0,2130895,591,1250000,42246681931
91,721,0,3406966,608,1250000,42246681931
92,729,0,2736737,455,1250000,42246681931
93,737,0,3571948,591,1250000,42246681931
94,745,0,2141650,524,1250000,42246681931
95,753,0,2946357,558,1250000,42246681931
96,759,0,2649096,645,1250000,42246681931
97,768,0,3811314,531,1250000,42246681931
98,776,0,4346845,829,1250000,42246681931
99,784,0,3194733,1339,1250000,42246681931
100,789,0,3024883,651,1250000,42246681931
101,796,0,3404804,755,1250000,42246681931
102,804,0,3471694,578,1250000,42246681931
103,816,0,2620014,622,1250000,42246681931
104,823,0,3727926,1180,1250000,42246681931
105,833,0,3186968,772,1250000,42246681931
106,836,0,3025311,575,1250000,42246681931
107,845,0,3370030,752,1250000,42246681931
108,853,0,4761668,515,1250000,42246681931
109,865,0,3336475,755,1250000,42246681931
110,867,0,2707341,598,1250000,42246681931
111,875,0,3317831,568,1250000,42246681931
112,883,0,2675978,768,1250000,42246681931
113,891,0,2719357,582,1250000,42246681931
114,899,0,3501961,664,1250000,42246681931
115,908,0,2289639,672,1250000,42246681931
116,917,0,3491864,768,1250000,42246681931
117,925,0,2737856,779,1250000,42246681931
118,933,0,3173206,791,1250000,42246681931
119,939,0,3329021,544,1250000,42246681931
120,949,0,2879140,665,1250000,42246681931
121,957,0,2653971,722,1250000,42246681931
122,963,0,4526592,447,1250000,42246681931
123,973,0,2564879,702,1250000,42246681931
124,980,0,3861802,759,1250000,42246681931
125,989,0,3081192,658,1250000,42246681931
126,996,0,3562647,628,1250000,42246681931
127,1005,0,7289974,602,1250000,42246681931
128,1014,0,3544744,604,1250000,42246681931
129,1023,0,3391404,688,1250000,42246681931
130,1032,0,3893031,795,1250000,42246681931
131,1040,0,7132960,541,1250000,42246681931
132,1044,0,4805918,605,1250000,42246681931
133,1050,0,4214022,651,1250000,42246681931
134,1064,0,3470972,799,1250000,42246681931
135,1067,0,2865411,802,1250000,42246681931
136,1080,0,2674823,675,1250000,42246681931
137,1085,0,3164576,762,1250000,42246681931
138,1092,0,2784903,692,1250000,42246681931
139,1101,0,3608654,738,1250000,42246681931
140,1106,0,2616867,1310,1250000,42246681931
141,1115,0,3548109,715,1250000,42246681931
142,1121,0,2711983,575,1250000,42246681931
143,1129,0,3283348,494,1250000,42246681931
144,1137,0,2088970,511,1250000,42246681931
145,1141,0,3507730,554,1250000,42246681931
146,1148,0,3468788,409,1250000,42246681931
147,1157,0,3448698,473,1250000,42246681931
148,1165,0,3312853,437,1250000,42246681931
149,1173,0,2762297,439,1250000,42246681931
150,1182,0,2904489,635,1250000,42246681931
151,1187,0,3257253,575,1250000,42246681931
152,1197,0,2749861,558,1250000,42246681931
153,1205,0,3126783,441,1250000,42246681931
154,1213,0,2805507,621,1250000,42246681931
155,1222,0,3437285,739,1250000,42246681931
156,1230,0,3221144,599,1250000,42246681931
157,1235,0,4083631,538,1250000,42246681931
158,1246,0,5001237,671,1250000,42246681931
159,1252,0,4021006,521,1250000,42246681931
160,1262,0,3376605,624,1250000,42246681931
161,1273,0,3609038,704,1250000,42246681931
162,1278,0,3304974,641,1250000,42246681931
163,1288,0,3976259,729,1250000,42246681931
164,1296,0,3500358,614,1250000,42246681931
165,1305,0,3577835,772,1250000,42246681931
166,1309,0,2911385,655,1250000,42246681931
167,1319,0,3320391,564,1250000,42246681931
168,1330,0,3435757,451,1250000,42246681931
169,1334,0,3721802,752,1250000,42246681931
170,1346,0,3824111,628,1250000,42246681931
171,1350,0,3027883,524,1250000,42246681931
172,1359,0,2763245,524,1250000,42246681931
173,1366,0,4796249,418,1250000,42246681931
174,1375,0,3380975,658,1250000,42246681931
175,1383,0,1987240,565,1250000,42246681931
176,1391,0,3051465,658,1250000,42246681931
177,1397,0,2834245,665,1250000,42246681931
178,1406,0,2909356,601,1250000,42246681931
179,1414,0,3219973,725,1250000,42246681931
180,1422,0,2781521,538,1250000,42246681931
181,1430,0,2914129,748,1250000,42246681931
182,1438,0,4004800,404,1250000,42246681931
183,1444,0,3154510,752,1250000,42246681931
184,1454,0,2906052,548,1250000,42246681931
185,1458,0,2907162,541,1250000,42246681931
186,1465,0,3107143,534,1250000,42246681931
187,1475,0,2907893,534,1250000,42246681931
188,1483,0,3487075,369,1250000,42246681931
189,1489,0,2652475,381,1250000,42246681931
190,1496,0,2663025,467,1250000,42246681931
191,1505,0,3361019,621,1250000,42246681931
192,1513,0,3318941,608,1250000,42246681931
193,1520,0,2925311,625,1250000,42246681931
194,1528,0,2916841,541,1250000,42246681931
195,1536,0,2926757,348,1250000,42246681931
196,1544,0,3170995,357,1250000,42246681931
197,1552,0,2273391,625,1250000,42246681931
198,1560,0,4153026,546,1250000,42246681931
199,1568,0,3500705,565,1250000,42246681931
200,1577,0,5312043,444,1250000,42246681931
201,1584,0,3162294,485,1250000,42246681931
202,1596,0,3224885,500,1250000,42246681931
203,1603,0,3227014,564,1250000,42246681931
204,1611,0,2544020,619,1250000,42246681931
205,1619,0,3678271,582,1250000,42246681931
206,1624,0,3379593,483,1250000,42246681931
207,1633,0,3343097,456,1250000,42246681931
208,1642,0,7413557,674,1250000,42246681931
209,1654,0,3314598,690,1250000,42246681931
210,1660,0,3889660,689,1250000,42246681931
211,1669,0,3026123,508,1250000,42246681931
212,1675,0,3828881,601,1250000,42246681931
213,1686,0,5084331,689,1250000,42246681931
214,1690,0,3403964,555,1250000,42246681931
215,1701,0,3912374,391,1250000,42246681931
216,1709,0,3204380,699,1250000,42246681931
217,1719,0,3066594,541,1250000,42246681931
218,1721,0,2649116,535,1250000,42246681931
