id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,26,0,3655321,77484,1250000,42223012786
1,30,0,2836650,369,1250000,42223012786
2,37,0,2159726,435,1250000,42223012786
3,43,0,3255524,320,1250000,42223012786
4,49,0,6466902,323,1250000,42223012786
5,55,0,4686749,394,1250000,42223012786
6,58,0,3468191,313,1250000,42223012786
7,68,0,3232728,439,1250000,42223012786
8,76,0,3475930,464,1250000,42223012786
9,84,0,3033565,528,1250000,42223012786
10,90,0,3391992,386,1250000,42223012786
11,98,0,2583974,340,1250000,42223012786
12,104,0,3220804,426,1250000,42223012786
13,112,0,2922678,516,1250000,42223012786
14,119,0,2653777,587,1250000,42223012786
15,123,0,3155492,541,1250000,42223012786
16,133,0,3359256,615,1250000,42223012786
17,140,0,2589020,562,1250000,42223012786
18,149,0,3444604,735,1250000,42223012786
19,155,0,2776108,533,1250000,42223012786
20,164,0,3096013,438,1250000,42223012786
21,172,0,2849904,725,1250000,42223012786
22,181,0,3708180,999,1250000,42223012786
23,187,0,3923430,528,1250000,42223012786
24,199,0,3792142,568,1250000,42223012786
25,207,0,3259932,701,1250000,42223012786
26,215,0,3201974,535,1250000,42223012786
27,221,0,3079187,695,1250000,42223012786
28,228,0,3054115,635,1250000,42223012786
29,236,0,2710800,705,1250000,42223012786
30,245,0,3384738,555,1250000,42223012786
31,254,0,3275191,699,1250000,42223012786
32,261,0,3816386,695,1250000,42223012786
33,270,0,2329830,581,1250000,42223012786
34,277,0,3990146,588,1250000,42223012786
35,285,0,3031933,611,1250000,42223012786
36,294,0,3671206,431,1250000,42223012786
37,301,0,2903610,371,1250000,42223012786
38,312,0,2989578,725,1250000,42223012786
39,320,0,3205489,611,1250000,42223012786
40,325,0,2508357,391,1250000,42223012786
41,333,0,2826397,715,1250000,42223012786
42,342,0,3681671,601,1250000,42223012786
43,349,0,3514087,719,1250000,42223012786
44,360,0,2810312,644,1250000,42223012786
45,368,0,3448366,634,1250000,42223012786
46,373,0,2302342,772,1250000,42223012786
47,381,0,2789778,612,1250000,42223012786
48,388,0,2202105,491,1250000,42223012786
49,396,0,3690225,648,1250000,42223012786
50,404,0,2567505,618,1250000,42223012786
51,412,0,3310431,622,1250000,42223012786
52,420,0,2653301,568,1250000,42223012786
53,428,0,2959945,781,1250000,42223012786
54,437,0,3507719,508,1250000,42223012786
55,446,0,2651879,655,1250000,42223012786
56,453,0,3357237,799,1250000,42223012786
57,462,0,3137967,602,1250000,42223012786
58,469,0,3083240,645,1250000,42223012786
59,478,0,3705831,782,1250000,42223012786
60,487,0,3576416,511,1250000,42223012786
61,494,0,3451774,264,1250000,42223012786
62,503,0,6043887,431,1250000,42223012786
63,511,0,2347086,709,1250000,42223012786
64,520,0,3153761,407,1250000,42223012786
65,529,0,3492085,631,1250000,42223012786
66,536,0,2719597,558,1250000,42223012786
67,544,0,3198629,562,1250000,42223012786
68,552,0,2950092,631,1250000,42223012786
69,561,0,3148639,554,1250000,42223012786
70,568,0,2806553,498,1250000,42223012786
71,577,0,2597425,628,1250000,42223012786
72,584,0,2706011,578,1250000,42223012786
73,592,0,2542641,595,1250000,42223012786
74,601,0,3581433,796,1250000,42223012786
75,608,0,3100888,746,1250000,42223012786
