id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,3,0,6776521,33083,833300,29571876035
1,7,0,2913940,718,833300,29571876035
2,10,0,3029917,562,833300,29571876035
3,17,0,3100542,365,833300,29571876035
4,23,0,3155185,304,833300,29571876035
5,34,0,2833594,466,833300,29571876035
6,42,0,3064490,366,833300,29571876035
7,52,0,3802692,351,833300,29571876035
8,62,0,4870514,374,833300,29571876035
9,75,0,3819746,376,833300,29571876035
10,83,0,2940906,278,833300,29571876035
11,93,0,2865211,303,833300,29571876035
12,105,0,4128663,489,833300,29571876035
13,111,0,3082739,493,833300,29571876035
14,123,0,5518926,553,833300,29571876035
15,139,0,3479320,527,833300,29571876035
16,152,0,3706442,715,833300,29571876035
17,166,0,3342770,558,833300,29571876035
18,176,0,3750332,555,833300,29571876035
19,187,0,3350618,378,833300,29571876035
20,196,0,3052132,538,833300,29571876035
21,207,0,2990883,379,833300,29571876035
22,219,0,2609395,371,833300,29571876035
23,230,0,3294564,351,833300,29571876035
24,244,0,3263334,705,833300,29571876035
25,256,0,3712039,568,833300,29571876035
26,268,0,3634735,568,833300,29571876035
27,284,0,3716596,518,833300,29571876035
28,292,0,3149458,675,833300,29571876035
29,308,0,4428920,608,833300,29571876035
30,321,0,3148974,655,833300,29571876035
31,332,0,3160954,665,833300,29571876035
32,345,0,3805994,598,833300,29571876035
33,358,0,3061326,498,833300,29571876035
34,371,0,3689877,729,833300,29571876035
35,384,0,2998856,655,833300,29571876035
36,396,0,4946704,591,833300,29571876035
37,409,0,2469439,608,833300,29571876035
38,419,0,3846376,1156,833300,29571876035
39,432,0,3220290,699,833300,29571876035
40,444,0,4103025,548,833300,29571876035
41,456,0,3528954,715,833300,29571876035
42,468,0,3680241,708,833300,29571876035
43,479,0,5052855,561,833300,29571876035
44,494,0,2983724,782,833300,29571876035
45,504,0,3457217,675,833300,29571876035
46,509,0,3666914,367,833300,29571876035
47,524,0,5630637,625,833300,29571876035
48,536,0,3854134,568,833300,29571876035
49,550,0,3408199,722,833300,29571876035
50,563,0,3366047,492,833300,29571876035
51,573,0,2839751,711,833300,29571876035
52,584,0,3284704,735,833300,29571876035
53,599,0,3004988,628,833300,29571876035
54,608,0,4428982,464,833300,29571876035
55,621,0,4073664,698,833300,29571876035
56,636,0,4477136,745,833300,29571876035
57,649,0,3736450,578,833300,29571876035
58,660,0,3697306,800,833300,29571876035
59,670,0,3338062,488,833300,29571876035
60,685,0,5960729,527,833300,29571876035
61,696,0,3939273,685,833300,29571876035
62,711,0,3961027,605,833300,29571876035
