id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,16,0,3952558,45380,833300,28758439818
1,25,0,2983269,372,833300,28758439818
2,31,0,2712715,548,833300,28758439818
3,41,0,3214500,506,833300,28758439818
4,48,0,3738180,369,833300,28758439818
5,60,0,4884941,356,833300,28758439818
6,69,0,3920919,483,833300,28758439818
7,81,0,2870872,481,833300,28758439818
8,91,0,2937766,453,833300,28758439818
9,103,0,4251957,579,833300,28758439818
10,114,0,3747672,570,833300,28758439818
11,121,0,4516489,534,833300,28758439818
12,134,0,3511196,444,833300,28758439818
13,146,0,3635777,476,833300,28758439818
14,157,0,3583521,496,833300,28758439818
15,171,0,3665965,661,833300,28758439818
16,185,0,3436750,331,833300,28758439818
17,200,0,3950903,618,833300,28758439818
18,210,0,2533522,638,833300,28758439818
19,221,0,2962536,479,833300,28758439818
20,233,0,3290377,732,833300,28758439818
21,242,0,2524097,568,833300,28758439818
22,253,0,3797591,668,833300,28758439818
23,265,0,2538163,427,833300,28758439818
24,277,0,3626101,474,833300,28758439818
25,289,0,3655824,668,833300,28758439818
26,301,0,3114389,548,833300,28758439818
27,313,0,3372636,592,833300,28758439818
28,325,0,3732323,535,833300,28758439818
29,338,0,3593431,441,833300,28758439818
30,351,0,2773239,621,833300,28758439818
31,365,0,3416666,562,833300,28758439818
32,375,0,3487621,568,833300,28758439818
33,390,0,4026995,571,833300,28758439818
34,399,0,3731013,545,833300,28758439818
35,412,0,4020837,1099,833300,28758439818
36,427,0,3348061,688,833300,28758439818
37,440,0,4676596,665,833300,28758439818
38,452,0,3583067,1209,833300,28758439818
39,461,0,3025247,621,833300,28758439818
40,475,0,5533645,538,833300,28758439818
41,485,0,3118903,568,833300,28758439818
42,498,0,3352729,645,833300,28758439818
43,507,0,2944833,414,833300,28758439818
44,520,0,5570397,625,833300,28758439818
45,532,0,3068636,625,833300,28758439818
46,543,0,3576773,585,833300,28758439818
47,555,0,4029634,612,833300,28758439818
48,567,0,3677845,625,833300,28758439818
49,580,0,3148583,735,833300,28758439818
50,591,0,2359062,598,833300,28758439818
51,603,0,5025290,511,833300,28758439818
52,616,0,4276739,622,833300,28758439818
53,631,0,4340385,662,833300,28758439818
54,640,0,2392955,684,833300,28758439818
55,653,0,3498477,398,833300,28758439818
56,663,0,3140090,448,833300,28758439818
57,677,0,5520450,668,833300,28758439818
58,689,0,4413073,615,833300,28758439818
59,701,0,3290859,641,833300,28758439818
60,713,0,3452399,625,833300,28758439818
61,725,0,3431069,592,833300,28758439818
62,737,0,3465114,585,833300,28758439818
63,749,0,3365757,443,833300,28758439818
64,764,0,3584776,441,833300,28758439818
65,773,0,3725583,533,833300,28758439818
66,781,0,3049361,605,833300,28758439818
67,793,0,4028023,735,833300,28758439818
68,810,0,3737723,401,833300,28758439818
69,819,0,3221125,393,833300,28758439818
70,831,0,5413571,742,833300,28758439818
71,846,0,7447262,688,833300,28758439818
72,859,0,3357447,649,833300,28758439818
73,869,0,3171077,419,833300,28758439818
74,881,0,3249793,805,833300,28758439818
75,890,0,2711861,629,833300,28758439818
76,902,0,2649029,618,833300,28758439818
77,914,0,3191706,567,833300,28758439818
78,925,0,3403170,602,833300,28758439818
79,936,0,3562679,515,833300,28758439818
80,940,0,3454796,521,833300,28758439818
81,952,0,2516645,530,833300,28758439818
82,965,0,3219401,635,833300,28758439818
83,977,0,2736654,575,833300,28758439818
84,988,0,3721076,431,833300,28758439818
85,1000,0,2891382,611,833300,28758439818
86,1013,0,3583983,608,833300,28758439818
87,1025,0,3006023,618,833300,28758439818
