id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,37,0,3088638,41134,833300,29561444209
1,47,0,2969246,351,833300,29561444209
2,55,0,5165203,385,833300,29561444209
3,66,0,3085385,656,833300,29561444209
4,78,0,3176280,464,833300,29561444209
5,89,0,3437626,536,833300,29561444209
6,100,0,5367360,473,833300,29561444209
7,109,0,3178938,341,833300,29561444209
8,124,0,5449805,641,833300,29561444209
9,136,0,3414225,627,833300,29561444209
10,148,0,3642506,476,833300,29561444209
11,164,0,3457097,1039,833300,29561444209
12,170,0,2674102,453,833300,29561444209
13,181,0,3030182,353,833300,29561444209
14,194,0,2745969,448,833300,29561444209
15,204,0,3630968,594,833300,29561444209
16,218,0,3725950,524,833300,29561444209
17,231,0,3300574,381,833300,29561444209
18,245,0,3312761,300,833300,29561444209
19,257,0,3626362,515,833300,29561444209
20,267,0,2724695,574,833300,29561444209
21,279,0,3680284,608,833300,29561444209
22,290,0,3684745,535,833300,29561444209
23,303,0,4244313,712,833300,29561444209
24,318,0,3379532,488,833300,29561444209
25,330,0,3196033,729,833300,29561444209
26,342,0,2825825,548,833300,29561444209
27,354,0,2963103,345,833300,29561444209
28,366,0,3233892,708,833300,29561444209
29,374,0,3388306,388,833300,29561444209
30,386,0,3203187,388,833300,29561444209
31,398,0,4267714,397,833300,29561444209
32,410,0,3154720,635,833300,29561444209
33,422,0,2674551,388,833300,29561444209
34,434,0,3328650,651,833300,29561444209
35,446,0,3485767,461,833300,29561444209
36,457,0,3489709,535,833300,29561444209
37,469,0,3681183,705,833300,29561444209
38,480,0,5026132,495,833300,29561444209
39,492,0,3136417,598,833300,29561444209
40,506,0,4040760,662,833300,29561444209
41,518,0,3979096,614,833300,29561444209
42,529,0,4831614,652,833300,29561444209
43,542,0,4294433,705,833300,29561444209
44,553,0,2776333,728,833300,29561444209
45,564,0,3382556,785,833300,29561444209
46,574,0,2763262,769,833300,29561444209
47,583,0,3358664,749,833300,29561444209
48,601,0,3105766,698,833300,29561444209
49,614,0,4306531,495,833300,29561444209
