id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,0,0,3908252,33346,1000000,29678693901
1,1,0,2610880,664,1000000,29678693901
2,2,0,2431835,284,1000000,29678693901
3,3,0,2685115,478,1000000,29678693901
4,5,0,2464008,441,1000000,29678693901
5,7,0,3316084,407,1000000,29678693901
6,9,0,2222676,462,1000000,29678693901
7,11,0,2936049,301,1000000,29678693901
8,12,0,2732941,576,1000000,29678693901
9,15,0,5523531,763,1000000,29678693901
10,17,0,2785937,746,1000000,29678693901
11,19,0,1936153,848,1000000,29678693901
12,21,0,2015186,458,1000000,29678693901
13,22,0,5162858,529,1000000,29678693901
14,27,0,3199253,1189,1000000,29678693901
15,30,0,3531265,580,1000000,29678693901
16,33,0,2267124,790,1000000,29678693901
17,37,0,3018589,341,1000000,29678693901
18,39,0,2557753,436,1000000,29678693901
19,42,0,2209479,413,1000000,29678693901
20,47,0,2031269,367,1000000,29678693901
21,48,0,2168271,364,1000000,29678693901
22,52,0,2624389,361,1000000,29678693901
23,57,0,2588869,384,1000000,29678693901
24,59,0,2964421,323,1000000,29678693901
25,63,0,2968434,313,1000000,29678693901
26,67,0,2351575,270,1000000,29678693901
27,72,0,2428117,347,1000000,29678693901
28,76,0,2989271,314,1000000,29678693901
29,80,0,2036666,266,1000000,29678693901
30,84,0,2828991,297,1000000,29678693901
31,89,0,2146448,346,1000000,29678693901
32,93,0,2144591,313,1000000,29678693901
33,96,0,3011351,266,1000000,29678693901
34,101,0,2846165,448,1000000,29678693901
35,107,0,3294912,224,1000000,29678693901
36,115,0,2973590,395,1000000,29678693901
37,123,0,2892370,365,1000000,29678693901
38,136,0,2514389,494,1000000,29678693901
39,143,0,2201348,277,1000000,29678693901
40,152,0,2220736,346,1000000,29678693901
41,162,0,2492485,289,1000000,29678693901
42,170,0,2567638,275,1000000,29678693901
43,180,0,3297436,241,1000000,29678693901
44,189,0,2818537,401,1000000,29678693901
45,198,0,4312491,258,1000000,29678693901
46,209,0,2647345,356,1000000,29678693901
47,219,0,2389052,549,1000000,29678693901
48,228,0,2000103,393,1000000,29678693901
49,238,0,2325261,454,1000000,29678693901
50,248,0,2262295,451,1000000,29678693901
51,254,0,2761125,573,1000000,29678693901
52,261,0,2435646,586,1000000,29678693901
53,270,0,3354496,611,1000000,29678693901
54,281,0,3455480,522,1000000,29678693901
55,294,0,3405874,612,1000000,29678693901
56,305,0,2552137,604,1000000,29678693901
57,316,0,2766615,455,1000000,29678693901
58,326,0,2542206,534,1000000,29678693901
59,335,0,2516249,605,1000000,29678693901
60,345,0,2698367,491,1000000,29678693901
61,356,0,3375776,491,1000000,29678693901
62,367,0,3216662,501,1000000,29678693901
63,377,0,2900804,491,1000000,29678693901
64,387,0,2660927,618,1000000,29678693901
65,397,0,2354965,578,1000000,29678693901
66,408,0,2863961,735,1000000,29678693901
67,419,0,2815441,628,1000000,29678693901
68,429,0,2269228,518,1000000,29678693901
69,439,0,2591208,619,1000000,29678693901
70,449,0,2378881,428,1000000,29678693901
71,457,0,2845290,428,1000000,29678693901
72,465,0,3398440,1040,1000000,29678693901
73,474,0,3012234,695,1000000,29678693901
74,489,0,3519515,578,1000000,29678693901
75,496,0,5011117,699,1000000,29678693901
76,510,0,2668460,511,1000000,29678693901
77,518,0,2993568,771,1000000,29678693901
78,531,0,4056865,1209,1000000,29678693901
79,541,0,3536645,669,1000000,29678693901
80,556,0,3443962,16459,1000000,29678693901
81,561,0,3156555,521,1000000,29678693901
82,573,0,2490896,575,1000000,29678693901
83,582,0,2682169,642,1000000,29678693901
84,593,0,3590963,705,1000000,29678693901
85,601,0,2254667,608,1000000,29678693901
86,611,0,2309846,431,1000000,29678693901
87,622,0,4799803,639,1000000,29678693901
88,634,0,3284346,505,1000000,29678693901
89,644,0,4808537,651,1000000,29678693901
90,652,0,4796365,628,1000000,29678693901
91,663,0,3654785,608,1000000,29678693901
92,669,0,3254660,622,1000000,29678693901
93,675,0,10397935,732,1000000,29678693901
94,692,0,4009052,678,1000000,29678693901
95,699,0,3209191,542,1000000,29678693901
96,712,0,4737692,779,1000000,29678693901
97,723,0,2431377,755,1000000,29678693901
98,730,0,3208296,745,1000000,29678693901
99,743,0,2872618,765,1000000,29678693901
100,751,0,2909561,632,1000000,29678693901
