id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,113,0,3153940,26767,1000000,29533279368
1,122,0,2654348,396,1000000,29533279368
2,131,0,2211530,376,1000000,29533279368
3,141,0,2186169,361,1000000,29533279368
4,150,0,1988383,307,1000000,29533279368
5,158,0,2076107,283,1000000,29533279368
6,166,0,2562231,256,1000000,29533279368
7,173,0,3280225,283,1000000,29533279368
8,182,0,2315024,403,1000000,29533279368
9,193,0,3022951,441,1000000,29533279368
10,200,0,4395089,407,1000000,29533279368
11,210,0,2539921,286,1000000,29533279368
12,221,0,2369153,396,1000000,29533279368
13,230,0,2623214,369,1000000,29533279368
14,241,0,3158721,391,1000000,29533279368
15,255,0,2785329,615,1000000,29533279368
16,269,0,3438574,416,1000000,29533279368
17,272,0,3119859,687,1000000,29533279368
18,282,0,2574347,455,1000000,29533279368
19,297,0,3408423,682,1000000,29533279368
20,304,0,2466950,361,1000000,29533279368
21,314,0,2809123,441,1000000,29533279368
22,324,0,2480418,612,1000000,29533279368
23,334,0,2647128,331,1000000,29533279368
24,346,0,2717338,591,1000000,29533279368
25,357,0,3337083,474,1000000,29533279368
26,365,0,3163451,404,1000000,29533279368
27,378,0,2955735,635,1000000,29533279368
28,391,0,3094580,722,1000000,29533279368
29,403,0,2798799,578,1000000,29533279368
30,411,0,2542236,511,1000000,29533279368
31,422,0,2482092,481,1000000,29533279368
32,431,0,2742912,488,1000000,29533279368
33,441,0,2162769,498,1000000,29533279368
34,450,0,2917619,351,1000000,29533279368
35,461,0,2448574,581,1000000,29533279368
36,468,0,3159839,668,1000000,29533279368
37,479,0,2808244,501,1000000,29533279368
38,484,0,3564644,695,1000000,29533279368
39,501,0,4993663,705,1000000,29533279368
40,507,0,2680024,681,1000000,29533279368
41,517,0,3003307,1093,1000000,29533279368
42,530,0,3989705,681,1000000,29533279368
43,538,0,3012360,592,1000000,29533279368
44,549,0,2595534,648,1000000,29533279368
45,560,0,2629894,548,1000000,29533279368
46,570,0,3764384,785,1000000,29533279368
47,579,0,2823339,495,1000000,29533279368
48,590,0,2573192,398,1000000,29533279368
49,600,0,2823854,381,1000000,29533279368
50,608,0,2185425,595,1000000,29533279368
51,618,0,2497130,561,1000000,29533279368
52,628,0,4813954,571,1000000,29533279368
53,635,0,5164495,558,1000000,29533279368
54,645,0,4577374,608,1000000,29533279368
55,657,0,4972223,605,1000000,29533279368
56,667,0,3860639,728,1000000,29533279368
57,681,0,10556279,768,1000000,29533279368
58,690,0,3744380,451,1000000,29533279368
59,704,0,3153865,685,1000000,29533279368
60,714,0,4746028,792,1000000,29533279368
61,720,0,2456947,702,1000000,29533279368
62,731,0,3182853,592,1000000,29533279368
63,740,0,2886404,678,1000000,29533279368
64,752,0,2950563,979,1000000,29533279368
65,762,0,2901338,1256,1000000,29533279368
66,770,0,2537475,515,1000000,29533279368
67,781,0,2692878,688,1000000,29533279368
68,791,0,3377370,635,1000000,29533279368
69,801,0,2626814,725,1000000,29533279368
70,813,0,2405954,505,1000000,29533279368
71,822,0,3703118,508,1000000,29533279368
72,833,0,1910536,739,1000000,29533279368
73,837,0,2963319,765,1000000,29533279368
74,847,0,2668284,561,1000000,29533279368
75,857,0,3193915,561,1000000,29533279368
76,870,0,2489226,374,1000000,29533279368
