id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,51,0,3404261,26363,1000000,29690116219
1,55,0,2963707,497,1000000,29690116219
2,60,0,3181517,317,1000000,29690116219
3,65,0,2665418,448,1000000,29690116219
4,68,0,2356065,335,1000000,29690116219
5,71,0,2417081,354,1000000,29690116219
6,75,0,3008318,305,1000000,29690116219
7,79,0,2003676,452,1000000,29690116219
8,83,0,2867068,365,1000000,29690116219
9,88,0,2134176,417,1000000,29690116219
10,92,0,2210484,447,1000000,29690116219
11,97,0,2960076,479,1000000,29690116219
12,102,0,2853356,485,1000000,29690116219
13,106,0,3314476,349,1000000,29690116219
14,116,0,3014325,205,1000000,29690116219
15,126,0,2817598,478,1000000,29690116219
16,133,0,1566390,361,1000000,29690116219
17,140,0,2258606,351,1000000,29690116219
18,151,0,1993874,496,1000000,29690116219
19,160,0,2770523,307,1000000,29690116219
20,169,0,2857950,449,1000000,29690116219
21,178,0,2928655,474,1000000,29690116219
22,187,0,2335887,433,1000000,29690116219
23,196,0,2376291,575,1000000,29690116219
24,201,0,4400280,234,1000000,29690116219
25,212,0,2481146,559,1000000,29690116219
26,220,0,2447048,501,1000000,29690116219
27,233,0,2541695,596,1000000,29690116219
28,240,0,3140372,474,1000000,29690116219
29,256,0,2753323,464,1000000,29690116219
30,268,0,3572966,654,1000000,29690116219
31,273,0,3109120,681,1000000,29690116219
32,283,0,2499845,551,1000000,29690116219
33,296,0,3503336,475,1000000,29690116219
34,308,0,2353097,545,1000000,29690116219
35,317,0,2859134,10321,1000000,29690116219
36,328,0,2543142,602,1000000,29690116219
37,337,0,2554621,588,1000000,29690116219
38,348,0,2652406,545,1000000,29690116219
39,355,0,3346375,591,1000000,29690116219
40,368,0,3159438,708,1000000,29690116219
41,376,0,2938067,605,1000000,29690116219
42,386,0,2653546,431,1000000,29690116219
43,395,0,2390411,602,1000000,29690116219
44,409,0,2878137,672,1000000,29690116219
45,416,0,1832715,507,1000000,29690116219
46,425,0,2693863,612,1000000,29690116219
47,436,0,2544869,618,1000000,29690116219
