id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,19,0,3307989,26986,500000,17261372662
1,25,0,2962469,569,500000,17261372662
2,34,0,3319652,656,500000,17261372662
3,42,0,3164834,622,500000,17261372662
4,51,0,3247105,480,500000,17261372662
5,61,0,3438210,550,500000,17261372662
6,72,0,3716866,374,500000,17261372662
7,82,0,2705631,361,500000,17261372662
8,94,0,3585413,231,500000,17261372662
9,109,0,5305519,240,500000,17261372662
10,125,0,3695909,449,500000,17261372662
11,138,0,3077040,584,500000,17261372662
12,152,0,4308158,295,500000,17261372662
13,168,0,3219923,633,500000,17261372662
14,187,0,3762472,187,500000,17261372662
15,206,0,3125622,180,500000,17261372662
16,222,0,3501139,337,500000,17261372662
17,242,0,2827861,342,500000,17261372662
18,260,0,2839769,243,500000,17261372662
19,280,0,3397510,251,500000,17261372662
20,300,0,2494202,362,500000,17261372662
21,320,0,4492551,438,500000,17261372662
22,336,0,3507725,378,500000,17261372662
23,356,0,3526626,414,500000,17261372662
24,378,0,7585284,732,500000,17261372662
25,401,0,3184884,685,500000,17261372662
26,418,0,3401820,527,500000,17261372662
27,444,0,3746574,543,500000,17261372662
28,467,0,3657956,441,500000,17261372662
29,486,0,2814913,495,500000,17261372662
30,506,0,2758646,418,500000,17261372662
31,527,0,3202393,464,500000,17261372662
32,548,0,5990908,447,500000,17261372662
33,568,0,3323760,548,500000,17261372662
34,588,0,4573461,344,500000,17261372662
35,609,0,3677284,384,500000,17261372662
36,628,0,3077981,741,500000,17261372662
37,649,0,2501661,404,500000,17261372662
38,666,0,6424854,598,500000,17261372662
39,686,0,3520711,558,500000,17261372662
40,703,0,3462136,404,500000,17261372662
41,724,0,2966894,307,500000,17261372662
42,740,0,4045103,572,500000,17261372662
43,767,0,3659847,598,500000,17261372662
44,787,0,3018382,718,500000,17261372662
45,805,0,3294376,457,500000,17261372662
46,827,0,2385530,668,500000,17261372662
47,843,0,3335138,565,500000,17261372662
48,865,0,2909919,488,500000,17261372662
49,880,0,2760464,596,500000,17261372662
50,900,0,3210907,515,500000,17261372662
51,924,0,3159407,294,500000,17261372662
52,941,0,3461015,302,500000,17261372662
53,962,0,6543606,265,500000,17261372662
54,984,0,3649002,738,500000,17261372662
