id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,157,0,4227626,45148,500000,17280826494
1,175,0,3053730,434,500000,17280826494
2,193,0,3220498,402,500000,17280826494
3,207,0,2778158,261,500000,17280826494
4,225,0,3324164,411,500000,17280826494
5,244,0,2903009,384,500000,17280826494
6,265,0,2703077,202,500000,17280826494
7,281,0,3413352,522,500000,17280826494
8,298,0,2460186,372,500000,17280826494
9,318,0,4519954,456,500000,17280826494
10,333,0,2500503,399,500000,17280826494
11,350,0,3605971,505,500000,17280826494
12,374,0,3452646,528,500000,17280826494
13,393,0,6836958,361,500000,17280826494
14,413,0,3785234,308,500000,17280826494
15,432,0,3735827,665,500000,17280826494
16,454,0,3205844,515,500000,17280826494
17,474,0,3356812,562,500000,17280826494
18,496,0,2724705,518,500000,17280826494
19,515,0,3507883,415,500000,17280826494
20,542,0,6038229,608,500000,17280826494
21,556,0,2978648,541,500000,17280826494
22,580,0,2981599,454,500000,17280826494
23,595,0,4165727,475,500000,17280826494
24,620,0,3108593,222,500000,17280826494
25,638,0,3733078,1092,500000,17280826494
26,659,0,7021871,411,500000,17280826494
27,680,0,3141122,498,500000,17280826494
28,695,0,3411273,648,500000,17280826494
29,718,0,3589191,638,500000,17280826494
30,738,0,2763930,428,500000,17280826494
31,754,0,3709137,455,500000,17280826494
32,777,0,3143440,294,500000,17280826494
33,798,0,3023009,471,500000,17280826494
34,815,0,2756115,565,500000,17280826494
35,835,0,2783927,555,500000,17280826494
36,853,0,2787242,594,500000,17280826494
37,873,0,2599992,729,500000,17280826494
38,894,0,3428392,390,500000,17280826494
39,913,0,2414434,485,500000,17280826494
40,937,0,3911946,528,500000,17280826494
41,954,0,3513316,533,500000,17280826494
42,973,0,5291094,352,500000,17280826494
43,996,0,3887108,668,500000,17280826494
44,1015,0,2870162,568,500000,17280826494
45,1037,0,3744211,512,500000,17280826494
46,1058,0,7249857,595,500000,17280826494
47,1078,0,2955390,493,500000,17280826494
48,1097,0,2789944,612,500000,17280826494
49,1118,0,3243349,550,500000,17280826494
50,1138,0,4304526,761,500000,17280826494
51,1161,0,3992434,604,500000,17280826494
52,1179,0,2429780,628,500000,17280826494
53,1195,0,3308326,1103,500000,17280826494
54,1218,0,3202474,585,500000,17280826494
55,1238,0,2906718,434,500000,17280826494
56,1257,0,2732702,535,500000,17280826494
57,1275,0,3105831,551,500000,17280826494
58,1295,0,3646418,550,500000,17280826494
59,1315,0,3188649,504,500000,17280826494
60,1332,0,3733301,438,500000,17280826494
61,1345,0,3238334,330,500000,17280826494
62,1367,0,4339918,693,500000,17280826494
63,1392,0,3133228,382,500000,17280826494
64,1415,0,4320052,401,500000,17280826494
65,1440,0,4062938,424,500000,17280826494
66,1459,0,2988248,341,500000,17280826494
67,1480,0,3087666,518,500000,17280826494
68,1500,0,2976377,495,500000,17280826494
69,1520,0,3211899,691,500000,17280826494
70,1536,0,3282350,274,500000,17280826494
71,1557,0,3951697,578,500000,17280826494
72,1575,0,2465809,265,500000,17280826494
73,1595,0,3113521,421,500000,17280826494
74,1617,0,4100324,9823,500000,17280826494
75,1634,0,3099770,291,500000,17280826494
76,1656,0,3047871,227,500000,17280826494
77,1676,0,6699492,283,500000,17280826494
78,1699,0,3840096,469,500000,17280826494
79,1721,0,3396418,202,500000,17280826494
80,1740,0,3114608,350,500000,17280826494
81,1759,0,3842895,691,500000,17280826494
82,1777,0,2536983,321,500000,17280826494
83,1803,0,3474150,1200,500000,17280826494
84,1819,0,2985984,538,500000,17280826494
85,1840,0,2750670,378,500000,17280826494
86,1860,0,3898725,602,500000,17280826494
87,1888,0,3075819,635,500000,17280826494
88,1911,0,3484746,674,500000,17280826494
89,1927,0,2599588,195,500000,17280826494
90,1943,0,3336592,571,500000,17280826494
91,1964,0,3676289,681,500000,17280826494
92,1981,0,3536665,582,500000,17280826494
93,2002,0,3066438,358,500000,17280826494
