id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,101,0,4687705,35056,500000,17460950418
1,116,0,5493706,374,500000,17460950418
2,135,0,3317161,460,500000,17460950418
3,149,0,3579754,860,500000,17460950418
4,159,0,3602610,277,500000,17460950418
5,181,0,3082931,262,500000,17460950418
6,199,0,3476173,249,500000,17460950418
7,217,0,2511903,250,500000,17460950418
8,232,0,3326751,542,500000,17460950418
9,247,0,2839162,333,500000,17460950418
10,266,0,2924790,411,500000,17460950418
11,284,0,3411567,439,500000,17460950418
12,303,0,3216941,414,500000,17460950418
13,322,0,4536745,416,500000,17460950418
14,342,0,3062872,196,500000,17460950418
15,364,0,3151158,435,500000,17460950418
16,383,0,7606871,242,500000,17460950418
17,403,0,3157456,579,500000,17460950418
18,423,0,3390153,742,500000,17460950418
19,438,0,3268513,542,500000,17460950418
20,464,0,3420179,571,500000,17460950418
21,482,0,2840675,399,500000,17460950418
22,503,0,2699677,654,500000,17460950418
23,524,0,3267216,485,500000,17460950418
24,545,0,6008781,468,500000,17460950418
25,563,0,2919842,508,500000,17460950418
26,582,0,3206831,434,500000,17460950418
27,605,0,4001685,665,500000,17460950418
28,622,0,2751629,668,500000,17460950418
29,634,0,3314090,471,500000,17460950418
30,654,0,7476541,478,500000,17460950418
31,674,0,3582570,601,500000,17460950418
32,705,0,3811404,408,500000,17460950418
33,726,0,3559683,511,500000,17460950418
34,748,0,3881707,422,500000,17460950418
35,762,0,3183989,506,500000,17460950418
36,780,0,2886346,390,500000,17460950418
37,800,0,2749380,488,500000,17460950418
38,820,0,3345242,468,500000,17460950418
39,848,0,3295367,488,500000,17460950418
40,867,0,2957341,433,500000,17460950418
41,888,0,2684943,444,500000,17460950418
42,908,0,3215828,702,500000,17460950418
43,930,0,3201843,423,500000,17460950418
44,950,0,3400292,920,500000,17460950418
45,961,0,5653011,601,500000,17460950418
46,980,0,3062441,618,500000,17460950418
47,1000,0,2876275,376,500000,17460950418
48,1020,0,2999842,592,500000,17460950418
49,1040,0,2837548,334,500000,17460950418
50,1061,0,7074337,648,500000,17460950418
51,1081,0,3093519,371,500000,17460950418
52,1100,0,2881442,241,500000,17460950418
53,1121,0,3213357,639,500000,17460950418
54,1141,0,4413785,718,500000,17460950418
55,1160,0,3268693,699,500000,17460950418
56,1180,0,3033896,534,500000,17460950418
57,1200,0,3148275,428,500000,17460950418
58,1220,0,3261867,434,500000,17460950418
59,1240,0,3046878,415,500000,17460950418
60,1260,0,2540082,471,500000,17460950418
61,1279,0,3160555,333,500000,17460950418
62,1300,0,3545788,368,500000,17460950418
63,1306,0,3275048,644,500000,17460950418
64,1340,0,3837137,755,500000,17460950418
65,1360,0,4140824,715,500000,17460950418
66,1381,0,3567095,1170,500000,17460950418
67,1397,0,2893783,589,500000,17460950418
68,1413,0,2729381,526,500000,17460950418
69,1433,0,3780802,695,500000,17460950418
70,1450,0,2918705,498,500000,17460950418
71,1471,0,3340013,433,500000,17460950418
72,1492,0,2864261,1113,500000,17460950418
73,1513,0,2669517,715,500000,17460950418
74,1530,0,3283705,625,500000,17460950418
75,1553,0,3517762,518,500000,17460950418
76,1568,0,3245001,528,500000,17460950418
77,1591,0,2945077,669,500000,17460950418
78,1603,0,3227487,565,500000,17460950418
79,1630,0,3732450,532,500000,17460950418
80,1643,0,3253230,568,500000,17460950418
81,1670,0,5409752,628,500000,17460950418
82,1690,0,3998465,478,500000,17460950418
83,1706,0,4025661,648,500000,17460950418
84,1728,0,3016593,765,500000,17460950418
85,1746,0,2940896,296,500000,17460950418
86,1765,0,3877191,692,500000,17460950418
87,1782,0,2358261,344,500000,17460950418
88,1799,0,2973790,287,500000,17460950418
89,1823,0,3680601,672,500000,17460950418
90,1843,0,2631309,7167,500000,17460950418
91,1863,0,3553719,625,500000,17460950418
92,1879,0,3027840,453,500000,17460950418
93,1904,0,3215988,625,500000,17460950418
94,1921,0,2962867,263,500000,17460950418
95,1949,0,3911494,444,500000,17460950418
96,1977,0,4068390,732,500000,17460950418
97,1992,0,3638969,274,500000,17460950418
98,2014,0,5152088,305,500000,17460950418
99,2036,0,3492783,661,500000,17460950418
100,2050,0,3998342,298,500000,17460950418
101,2073,0,2941450,331,500000,17460950418
102,2094,0,3587615,927,500000,17460950418
103,2111,0,3164089,618,500000,17460950418
104,2130,0,3587201,618,500000,17460950418
105,2158,0,3408069,568,500000,17460950418
106,2177,0,3293013,522,500000,17460950418
107,2201,0,3410414,695,500000,17460950418
108,2218,0,2896925,338,500000,17460950418
109,2238,0,2250950,183,500000,17460950418
110,2257,0,3433344,277,500000,17460950418
111,2278,0,4139593,494,500000,17460950418
112,2298,0,3174991,705,500000,17460950418
113,2317,0,2920988,701,500000,17460950418
114,2337,0,2891512,613,500000,17460950418
115,2357,0,6336709,313,500000,17460950418
116,2379,0,3696376,638,500000,17460950418
117,2399,0,3368680,788,500000,17460950418
118,2411,0,3616346,571,500000,17460950418
119,2431,0,2795272,290,500000,17460950418
120,2452,0,3300292,381,500000,17460950418
121,2471,0,2563344,312,500000,17460950418
122,2483,0,3025154,294,500000,17460950418
123,2504,0,3180021,484,500000,17460950418
124,2528,0,2937927,506,500000,17460950418
125,2550,0,3312294,644,500000,17460950418
126,2568,0,4681686,618,500000,17460950418
127,2591,0,3208630,479,500000,17460950418
128,2611,0,4589572,487,500000,17460950418
129,2624,0,3728008,448,500000,17460950418
130,2655,0,4170486,508,500000,17460950418
131,2672,0,4438436,642,500000,17460950418
132,2698,0,4448078,695,500000,17460950418
133,2710,0,3414385,585,500000,17460950418
134,2727,0,3716029,247,500000,17460950418
135,2750,0,3211795,226,500000,17460950418
136,2767,0,9284492,381,500000,17460950418
137,2790,0,3320135,324,500000,17460950418
138,2807,0,2948215,377,500000,17460950418
139,2828,0,2605297,571,500000,17460950418
140,2847,0,3401077,608,500000,17460950418
141,2868,0,2547454,471,500000,17460950418
142,2888,0,3777351,468,500000,17460950418
143,2896,0,3906942,615,500000,17460950418
144,2928,0,4523552,475,500000,17460950418
145,2950,0,3802494,527,500000,17460950418
146,2969,0,4171472,514,500000,17460950418
147,2992,0,4023346,568,500000,17460950418
148,3009,0,2935968,393,500000,17460950418
149,3028,0,3416321,651,500000,17460950418
150,3041,0,3222156,526,500000,17460950418
151,3061,0,2752755,585,500000,17460950418
152,3081,0,4467972,481,500000,17460950418
153,3108,0,3051180,473,500000,17460950418
154,3121,0,2966128,582,500000,17460950418
155,3139,0,3011734,450,500000,17460950418
156,3160,0,2950435,412,500000,17460950418
157,3179,0,5252285,403,500000,17460950418
158,3201,0,2654305,1233,500000,17460950418
159,3220,0,3172288,574,500000,17460950418
160,3242,0,5010426,514,500000,17460950418
161,3262,0,3447327,399,500000,17460950418
162,3281,0,3625765,464,500000,17460950418
163,3302,0,3589556,556,500000,17460950418
164,3325,0,4072759,461,500000,17460950418
165,3347,0,3477915,732,500000,17460950418
166,3364,0,3256147,455,500000,17460950418
167,3387,0,4103097,715,500000,17460950418
168,3404,0,2861278,404,500000,17460950418
169,3426,0,2893173,772,500000,17460950418
170,3444,0,2372947,384,500000,17460950418
171,3465,0,3404397,351,500000,17460950418
172,3484,0,3905645,334,500000,17460950418
173,3506,0,3012251,712,500000,17460950418
174,3524,0,2861344,554,500000,17460950418
175,3543,0,3310617,498,500000,17460950418
176,3564,0,3471998,611,500000,17460950418
177,3586,0,4594719,431,500000,17460950418
178,3607,0,2550948,293,500000,17460950418
179,3624,0,3305417,299,500000,17460950418
180,3647,0,2809715,662,500000,17460950418
181,3669,0,3105655,535,500000,17460950418
182,3685,0,3193574,585,500000,17460950418
183,3709,0,2517422,575,500000,17460950418
184,3723,0,3137005,265,500000,17460950418
185,3745,0,3775577,611,500000,17460950418
186,3768,0,4261606,741,500000,17460950418
187,3791,0,3220618,561,500000,17460950418
188,3811,0,2874667,468,500000,17460950418
189,3820,0,3193238,432,500000,17460950418
190,3840,0,3709777,715,500000,17460950418
191,3862,0,6952709,678,500000,17460950418
192,3886,0,2776727,681,500000,17460950418
193,3904,0,3526092,662,500000,17460950418
194,3922,0,2727162,932,500000,17460950418
195,3943,0,3284774,601,500000,17460950418
196,3960,0,2861468,625,500000,17460950418
197,3981,0,3541083,618,500000,17460950418
198,4005,0,3851271,622,500000,17460950418
199,4025,0,3845728,645,500000,17460950418
200,4048,0,4433866,605,500000,17460950418
201,4061,0,2766166,578,500000,17460950418
202,4079,0,3715540,364,500000,17460950418
203,4101,0,2794776,538,500000,17460950418
204,4121,0,3643164,625,500000,17460950418
205,4142,0,3804076,721,500000,17460950418
206,4162,0,3467299,573,500000,17460950418
207,4183,0,2874495,562,500000,17460950418
208,4205,0,3191232,508,500000,17460950418
209,4224,0,2654558,776,500000,17460950418
210,4240,0,3214536,373,500000,17460950418
211,4259,0,2687135,592,500000,17460950418
212,4280,0,3267396,262,500000,17460950418
213,4299,0,2991959,514,500000,17460950418
214,4319,0,3088533,608,500000,17460950418
215,4339,0,3153222,665,500000,17460950418
216,4359,0,2637264,578,500000,17460950418
217,4379,0,3431330,448,500000,17460950418
218,4399,0,2335472,692,500000,17460950418
219,4420,0,3455811,431,500000,17460950418
220,4441,0,3492609,662,500000,17460950418
221,4461,0,2860553,665,500000,17460950418
222,4483,0,2645773,418,500000,17460950418
223,4502,0,3092620,243,500000,17460950418
224,4522,0,3282988,423,500000,17460950418
225,4541,0,3071966,401,500000,17460950418
226,4562,0,3625964,705,500000,17460950418
227,4581,0,3422034,545,500000,17460950418
228,4601,0,2859900,509,500000,17460950418
