id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,8,0,3978992,28155,1666600,58715674787
1,11,0,3105338,364,1666600,58715674787
2,14,0,3151460,315,1666600,58715674787
3,17,0,2764015,356,1666600,58715674787
4,22,0,3812066,245,1666600,58715674787
5,27,0,5185511,418,1666600,58715674787
6,32,0,2746498,431,1666600,58715674787
7,37,0,3043706,456,1666600,58715674787
8,42,0,5650337,496,1666600,58715674787
9,47,0,4011638,453,1666600,58715674787
10,52,0,2772088,429,1666600,58715674787
11,57,0,2984154,434,1666600,58715674787
12,62,0,2915180,451,1666600,58715674787
13,67,0,3960194,391,1666600,58715674787
14,72,0,3246468,418,1666600,58715674787
15,77,0,3547876,510,1666600,58715674787
16,82,0,3369788,521,1666600,58715674787
17,88,0,2943072,424,1666600,58715674787
18,91,0,2647846,368,1666600,58715674787
19,97,0,3571079,698,1666600,58715674787
20,102,0,3626094,582,1666600,58715674787
21,108,0,2972040,505,1666600,58715674787
22,115,0,3264399,571,1666600,58715674787
23,120,0,5249172,568,1666600,58715674787
24,126,0,2565056,575,1666600,58715674787
25,132,0,3255175,595,1666600,58715674787
26,138,0,5423360,631,1666600,58715674787
27,144,0,2687485,431,1666600,58715674787
28,150,0,3390193,468,1666600,58715674787
29,152,0,3065903,7093,1666600,58715674787
30,158,0,3328115,414,1666600,58715674787
31,164,0,2722022,515,1666600,58715674787
32,170,0,4400728,535,1666600,58715674787
33,178,0,3445068,624,1666600,58715674787
34,184,0,3481954,718,1666600,58715674787
35,191,0,3787017,571,1666600,58715674787
36,197,0,2597498,631,1666600,58715674787
37,204,0,3296097,665,1666600,58715674787
38,210,0,6797687,614,1666600,58715674787
39,215,0,3167804,768,1666600,58715674787
40,222,0,3055892,635,1666600,58715674787
41,227,0,3912433,782,1666600,58715674787
42,233,0,2839687,615,1666600,58715674787
43,240,0,4131491,534,1666600,58715674787
44,245,0,3358629,455,1666600,58715674787
45,252,0,3357724,618,1666600,58715674787
46,257,0,3097109,575,1666600,58715674787
47,263,0,4101020,611,1666600,58715674787
48,269,0,3853254,718,1666600,58715674787
49,275,0,3442776,555,1666600,58715674787
50,282,0,6168206,615,1666600,58715674787
51,290,0,4177342,568,1666600,58715674787
52,297,0,3210517,585,1666600,58715674787
53,302,0,3942817,547,1666600,58715674787
54,309,0,3274473,588,1666600,58715674787
55,315,0,3265786,547,1666600,58715674787
56,321,0,2592911,551,1666600,58715674787
57,327,0,3132297,591,1666600,58715674787
58,332,0,2837254,548,1666600,58715674787
59,338,0,3598817,398,1666600,58715674787
60,345,0,3540274,671,1666600,58715674787
61,352,0,4312109,612,1666600,58715674787
62,357,0,2571096,548,1666600,58715674787
63,363,0,3400283,568,1666600,58715674787
64,369,0,2906670,388,1666600,58715674787
65,375,0,3010606,572,1666600,58715674787
66,381,0,3398278,722,1666600,58715674787
67,386,0,3525653,651,1666600,58715674787
68,392,0,3469756,541,1666600,58715674787
69,398,0,3277146,451,1666600,58715674787
70,405,0,3843269,615,1666600,58715674787
71,410,0,3107760,725,1666600,58715674787
72,416,0,3855232,725,1666600,58715674787
73,423,0,3632081,999,1666600,58715674787
74,429,0,3811030,751,1666600,58715674787
75,438,0,3989423,809,1666600,58715674787
76,442,0,3069150,722,1666600,58715674787
77,446,0,5495017,515,1666600,58715674787
78,452,0,3341462,417,1666600,58715674787
79,458,0,5731977,641,1666600,58715674787
80,464,0,3767986,675,1666600,58715674787
81,470,0,3725797,732,1666600,58715674787
82,477,0,2905598,722,1666600,58715674787
83,482,0,3415726,621,1666600,58715674787
84,489,0,3476017,568,1666600,58715674787
85,495,0,3087583,752,1666600,58715674787
86,500,0,3002444,745,1666600,58715674787
87,507,0,6664850,595,1666600,58715674787
88,513,0,3230844,665,1666600,58715674787
89,519,0,3452769,842,1666600,58715674787
90,525,0,3400929,528,1666600,58715674787
91,531,0,3276277,675,1666600,58715674787
92,537,0,2574835,682,1666600,58715674787
93,542,0,3744380,425,1666600,58715674787
94,548,0,4313674,741,1666600,58715674787
95,554,0,3796366,705,1666600,58715674787
96,561,0,2912540,675,1666600,58715674787
97,567,0,5456801,752,1666600,58715674787
98,572,0,3247817,602,1666600,58715674787
99,578,0,2857218,671,1666600,58715674787
100,585,0,3266628,692,1666600,58715674787
101,594,0,4244445,447,1666600,58715674787
102,597,0,4262748,632,1666600,58715674787
103,603,0,3440721,611,1666600,58715674787
104,609,0,3004291,729,1666600,58715674787
105,619,0,3747699,786,1666600,58715674787
106,625,0,4144075,631,1666600,58715674787
107,626,0,3886647,648,1666600,58715674787
108,633,0,2782731,735,1666600,58715674787
109,638,0,3177109,765,1666600,58715674787
110,645,0,2589295,548,1666600,58715674787
111,650,0,3321342,684,1666600,58715674787
112,657,0,3415653,715,1666600,58715674787
113,663,0,3564243,752,1666600,58715674787
114,670,0,3167095,584,1666600,58715674787
115,675,0,3036715,441,1666600,58715674787
116,681,0,5572314,558,1666600,58715674787
117,686,0,2863025,782,1666600,58715674787
118,692,0,3588079,451,1666600,58715674787
119,698,0,3051893,601,1666600,58715674787
120,706,0,4062019,558,1666600,58715674787
121,710,0,7519978,538,1666600,58715674787
122,717,0,3378623,742,1666600,58715674787
123,723,0,3024084,742,1666600,58715674787
124,728,0,2981589,722,1666600,58715674787
125,734,0,3013937,531,1666600,58715674787
126,741,0,3487327,748,1666600,58715674787
127,747,0,3229511,572,1666600,58715674787
128,752,0,3390845,474,1666600,58715674787
129,759,0,2966727,722,1666600,58715674787
130,768,0,5158517,592,1666600,58715674787
131,775,0,3322077,481,1666600,58715674787
132,781,0,3355583,544,1666600,58715674787
133,786,0,3124363,424,1666600,58715674787
134,793,0,2820208,745,1666600,58715674787
135,798,0,3131492,424,1666600,58715674787
136,801,0,3180460,368,1666600,58715674787
137,809,0,4113973,594,1666600,58715674787
138,814,0,3667982,635,1666600,58715674787
139,821,0,4964136,812,1666600,58715674787
140,825,0,2888244,712,1666600,58715674787
141,831,0,2893510,752,1666600,58715674787
142,837,0,3364907,624,1666600,58715674787
143,845,0,3640021,651,1666600,58715674787
144,852,0,3322190,625,1666600,58715674787
145,857,0,4542977,492,1666600,58715674787
146,863,0,3252846,446,1666600,58715674787
147,869,0,2988375,508,1666600,58715674787
148,875,0,3316010,588,1666600,58715674787
149,882,0,4627133,659,1666600,58715674787
150,884,0,2843118,741,1666600,58715674787
151,890,0,3201630,477,1666600,58715674787
152,896,0,3598130,594,1666600,58715674787
153,902,0,2791835,441,1666600,58715674787
154,908,0,2990296,548,1666600,58715674787
155,914,0,3732630,448,1666600,58715674787
156,920,0,3578905,327,1666600,58715674787
157,926,0,3124012,645,1666600,58715674787
158,932,0,7141023,590,1666600,58715674787
159,938,0,4682001,450,1666600,58715674787
160,944,0,3507900,691,1666600,58715674787
161,950,0,3321342,342,1666600,58715674787
162,956,0,3047125,572,1666600,58715674787
163,962,0,3130084,365,1666600,58715674787
164,968,0,3089130,585,1666600,58715674787
165,974,0,4479415,528,1666600,58715674787
166,980,0,2861782,358,1666600,58715674787
167,982,0,2956314,307,1666600,58715674787
168,988,0,5513210,368,1666600,58715674787
169,994,0,3321877,367,1666600,58715674787
170,999,0,3521385,353,1666600,58715674787
171,1008,0,3355687,273,1666600,58715674787
172,1012,0,3369759,621,1666600,58715674787
173,1018,0,3512251,725,1666600,58715674787
174,1023,0,2730368,648,1666600,58715674787
175,1031,0,3281519,581,1666600,58715674787
176,1036,0,3066353,599,1666600,58715674787
177,1043,0,3002190,385,1666600,58715674787
178,1049,0,4604704,732,1666600,58715674787
179,1055,0,3304864,601,1666600,58715674787
180,1061,0,3524991,363,1666600,58715674787
181,1067,0,3271734,319,1666600,58715674787
182,1073,0,4146195,485,1666600,58715674787
183,1079,0,3109825,505,1666600,58715674787
184,1086,0,3176520,679,1666600,58715674787
185,1092,0,2706041,581,1666600,58715674787
186,1098,0,3222956,464,1666600,58715674787
187,1104,0,3224058,645,1666600,58715674787
188,1109,0,2942263,534,1666600,58715674787
189,1116,0,2772944,555,1666600,58715674787
190,1121,0,3102631,518,1666600,58715674787
191,1128,0,5764670,348,1666600,58715674787
192,1133,0,3244664,345,1666600,58715674787
193,1140,0,3502634,568,1666600,58715674787
194,1145,0,4016808,344,1666600,58715674787
195,1152,0,3781511,591,1666600,58715674787
196,1158,0,2731795,361,1666600,58715674787
197,1164,0,3382835,250,1666600,58715674787
198,1170,0,2947876,371,1666600,58715674787
199,1176,0,3417638,558,1666600,58715674787
200,1181,0,3178980,431,1666600,58715674787
201,1188,0,2978191,541,1666600,58715674787
202,1193,0,3465372,404,1666600,58715674787
203,1199,0,2805137,354,1666600,58715674787
204,1206,0,2889240,562,1666600,58715674787
205,1211,0,3546462,654,1666600,58715674787
206,1216,0,3287017,672,1666600,58715674787
207,1222,0,3148258,287,1666600,58715674787
208,1229,0,3925421,351,1666600,58715674787
209,1235,0,3181349,491,1666600,58715674787
210,1240,0,4917832,555,1666600,58715674787
211,1247,0,3029661,561,1666600,58715674787
212,1253,0,3419698,621,1666600,58715674787
213,1258,0,6316717,551,1666600,58715674787
214,1265,0,5561455,718,1666600,58715674787
215,1272,0,3697872,538,1666600,58715674787
216,1277,0,2925597,598,1666600,58715674787
217,1282,0,3218820,374,1666600,58715674787
218,1290,0,4636909,618,1666600,58715674787
219,1294,0,3301421,481,1666600,58715674787
220,1300,0,3911154,290,1666600,58715674787
221,1307,0,6140818,441,1666600,58715674787
222,1312,0,3810385,304,1666600,58715674787
223,1318,0,3081858,655,1666600,58715674787
224,1324,0,3140899,350,1666600,58715674787
225,1330,0,2638141,295,1666600,58715674787
226,1336,0,3189651,451,1666600,58715674787
227,1342,0,2586306,438,1666600,58715674787
228,1348,0,2744274,300,1666600,58715674787
229,1351,0,4183494,338,1666600,58715674787
230,1357,0,3412535,651,1666600,58715674787
231,1363,0,2784976,558,1666600,58715674787
232,1369,0,3235913,502,1666600,58715674787
233,1375,0,3227991,574,1666600,58715674787
234,1381,0,2511667,595,1666600,58715674787
235,1387,0,2866684,598,1666600,58715674787
236,1393,0,3346752,491,1666600,58715674787
237,1402,0,3849466,508,1666600,58715674787
238,1408,0,3295251,572,1666600,58715674787
239,1414,0,3140216,568,1666600,58715674787
240,1420,0,4560313,464,1666600,58715674787
241,1426,0,3331577,455,1666600,58715674787
242,1433,0,2959941,575,1666600,58715674787
