id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,20,0,3009734,24388,1666600,58674732900
1,25,0,3472038,286,1666600,58674732900
2,28,0,5340496,312,1666600,58674732900
3,33,0,3297737,468,1666600,58674732900
4,38,0,6165050,342,1666600,58674732900
5,43,0,3259640,407,1666600,58674732900
6,48,0,3780812,386,1666600,58674732900
7,53,0,2832913,441,1666600,58674732900
8,58,0,3102014,614,1666600,58674732900
9,63,0,2824709,533,1666600,58674732900
10,68,0,3629702,328,1666600,58674732900
11,73,0,4215994,406,1666600,58674732900
12,78,0,3070732,627,1666600,58674732900
13,84,0,3920290,664,1666600,58674732900
14,90,0,2948448,551,1666600,58674732900
15,96,0,3883860,702,1666600,58674732900
16,103,0,3532549,571,1666600,58674732900
17,109,0,2945674,528,1666600,58674732900
18,114,0,3349281,595,1666600,58674732900
19,121,0,5183616,512,1666600,58674732900
20,127,0,3534203,725,1666600,58674732900
21,133,0,6589196,531,1666600,58674732900
22,139,0,3113390,721,1666600,58674732900
23,145,0,3745550,751,1666600,58674732900
24,151,0,3023613,621,1666600,58674732900
25,157,0,3278212,618,1666600,58674732900
26,163,0,3158124,611,1666600,58674732900
27,169,0,4328890,444,1666600,58674732900
28,177,0,3605717,517,1666600,58674732900
29,183,0,3464905,454,1666600,58674732900
30,192,0,3767980,591,1666600,58674732900
31,198,0,2536887,635,1666600,58674732900
32,203,0,3334720,407,1666600,58674732900
33,209,0,6833638,738,1666600,58674732900
34,216,0,3070436,762,1666600,58674732900
35,221,0,3141419,612,1666600,58674732900
36,228,0,3938146,555,1666600,58674732900
37,234,0,2799957,441,1666600,58674732900
38,239,0,4109872,725,1666600,58674732900
39,246,0,3265602,729,1666600,58674732900
40,251,0,3496171,404,1666600,58674732900
41,258,0,3103200,448,1666600,58674732900
42,264,0,4088892,544,1666600,58674732900
43,270,0,3833088,1120,1666600,58674732900
44,276,0,3413394,504,1666600,58674732900
45,281,0,6223582,655,1666600,58674732900
46,291,0,4083833,491,1666600,58674732900
47,296,0,3320313,645,1666600,58674732900
48,303,0,3794027,324,1666600,58674732900
49,308,0,3259798,688,1666600,58674732900
50,314,0,3370902,468,1666600,58674732900
51,320,0,2576255,595,1666600,58674732900
52,326,0,3137142,605,1666600,58674732900
53,333,0,2897786,595,1666600,58674732900
54,339,0,3543599,588,1666600,58674732900
55,346,0,3574384,424,1666600,58674732900
56,351,0,4358164,528,1666600,58674732900
57,361,0,3870893,1259,1666600,58674732900
58,367,0,3233116,608,1666600,58674732900
59,374,0,4184335,602,1666600,58674732900
60,380,0,4020209,578,1666600,58674732900
61,387,0,3442659,708,1666600,58674732900
62,393,0,3453251,584,1666600,58674732900
63,399,0,3272133,605,1666600,58674732900
64,406,0,3894411,632,1666600,58674732900
65,411,0,3056176,806,1666600,58674732900
66,418,0,3870655,788,1666600,58674732900
67,422,0,3602924,775,1666600,58674732900
68,428,0,3872634,682,1666600,58674732900
69,439,0,3897605,658,1666600,58674732900
70,441,0,3272197,588,1666600,58674732900
71,447,0,5386503,795,1666600,58674732900
72,453,0,3601343,702,1666600,58674732900
73,459,0,5476290,728,1666600,58674732900
74,465,0,3803398,688,1666600,58674732900
75,471,0,3596909,585,1666600,58674732900
76,476,0,3104907,641,1666600,58674732900
77,483,0,3283859,748,1666600,58674732900
78,488,0,3440507,735,1666600,58674732900
79,494,0,3105755,725,1666600,58674732900
80,501,0,3043530,738,1666600,58674732900
81,506,0,6636798,555,1666600,58674732900
82,512,0,3216230,711,1666600,58674732900
83,518,0,3411717,779,1666600,58674732900
84,524,0,3485971,471,1666600,58674732900
85,530,0,3206110,394,1666600,58674732900
86,536,0,2735620,361,1666600,58674732900
87,543,0,3619045,679,1666600,58674732900
88,549,0,4336825,732,1666600,58674732900
89,555,0,3673910,812,1666600,58674732900
90,560,0,3021271,485,1666600,58674732900
91,568,0,5454293,668,1666600,58674732900
