id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,83,0,3917268,44011,1666600,57865933716
1,89,0,2701160,581,1666600,57865933716
2,95,0,2896549,605,1666600,57865933716
3,101,0,5002921,1233,1666600,57865933716
4,107,0,2876811,578,1666600,57865933716
5,113,0,2875651,598,1666600,57865933716
6,119,0,4464576,471,1666600,57865933716
7,124,0,3964898,654,1666600,57865933716
8,130,0,3389843,628,1666600,57865933716
9,136,0,5506500,514,1666600,57865933716
10,140,0,2878298,578,1666600,57865933716
11,146,0,4067472,358,1666600,57865933716
12,153,0,3080253,481,1666600,57865933716
13,161,0,3187380,682,1666600,57865933716
14,165,0,2992734,1187,1666600,57865933716
15,173,0,4104786,692,1666600,57865933716
16,176,0,2772720,555,1666600,57865933716
17,181,0,3009420,728,1666600,57865933716
18,187,0,2384610,528,1666600,57865933716
19,193,0,3375953,475,1666600,57865933716
20,199,0,3274035,588,1666600,57865933716
21,205,0,2576315,484,1666600,57865933716
22,212,0,7283334,531,1666600,57865933716
23,217,0,3097911,511,1666600,57865933716
24,225,0,2930148,648,1666600,57865933716
25,231,0,3799853,611,1666600,57865933716
26,235,0,2976804,581,1666600,57865933716
27,241,0,4887404,655,1666600,57865933716
28,248,0,3401019,588,1666600,57865933716
29,255,0,3638406,651,1666600,57865933716
30,261,0,2919162,568,1666600,57865933716
31,267,0,3737946,692,1666600,57865933716
32,272,0,2555179,578,1666600,57865933716
33,278,0,3114309,795,1666600,57865933716
34,285,0,6171881,638,1666600,57865933716
35,289,0,2864514,738,1666600,57865933716
36,295,0,2922160,705,1666600,57865933716
37,300,0,3131773,742,1666600,57865933716
38,305,0,3306959,552,1666600,57865933716
39,312,0,3649392,715,1666600,57865933716
40,319,0,3044700,682,1666600,57865933716
41,323,0,2998268,718,1666600,57865933716
42,330,0,2704792,568,1666600,57865933716
43,337,0,3391847,642,1666600,57865933716
44,341,0,2838197,558,1666600,57865933716
45,348,0,2871114,662,1666600,57865933716
46,355,0,4203096,705,1666600,57865933716
47,358,0,2670559,785,1666600,57865933716
48,364,0,3392586,799,1666600,57865933716
49,371,0,2939995,675,1666600,57865933716
50,377,0,2839199,638,1666600,57865933716
51,382,0,3486495,641,1666600,57865933716
52,388,0,3435646,608,1666600,57865933716
53,394,0,3496836,582,1666600,57865933716
54,400,0,3131231,688,1666600,57865933716
55,404,0,4026864,528,1666600,57865933716
56,415,0,2927161,598,1666600,57865933716
57,417,0,4133132,711,1666600,57865933716
58,427,0,4153499,658,1666600,57865933716
59,433,0,3383464,655,1666600,57865933716
60,434,0,3232551,518,1666600,57865933716
61,444,0,3735199,779,1666600,57865933716
62,449,0,5454145,428,1666600,57865933716
63,457,0,3567060,795,1666600,57865933716
64,463,0,5439531,785,1666600,57865933716
65,467,0,4168124,581,1666600,57865933716
66,473,0,3299956,722,1666600,57865933716
67,481,0,3023657,755,1666600,57865933716
68,485,0,3431750,725,1666600,57865933716
69,491,0,3410995,788,1666600,57865933716
70,498,0,2941272,665,1666600,57865933716
71,503,0,3134666,618,1666600,57865933716
72,511,0,6551010,558,1666600,57865933716
73,515,0,3347861,682,1666600,57865933716
74,522,0,3552312,705,1666600,57865933716
75,528,0,3815384,765,1666600,57865933716
76,534,0,2634879,671,1666600,57865933716
77,538,0,2752894,608,1666600,57865933716
78,546,0,3621136,645,1666600,57865933716
79,553,0,4287767,665,1666600,57865933716
80,556,0,3808140,731,1666600,57865933716
81,563,0,3495392,779,1666600,57865933716
82,569,0,4871160,431,1666600,57865933716
83,575,0,3296267,635,1666600,57865933716
84,583,0,2803970,698,1666600,57865933716
85,589,0,3234637,708,1666600,57865933716
86,590,0,4200209,568,1666600,57865933716
87,599,0,4496801,518,1666600,57865933716
88,606,0,3248746,762,1666600,57865933716
89,612,0,3109019,715,1666600,57865933716
90,617,0,2985625,788,1666600,57865933716
91,623,0,4923207,685,1666600,57865933716
92,629,0,3777621,611,1666600,57865933716
93,635,0,2895401,699,1666600,57865933716
94,641,0,3079784,615,1666600,57865933716
95,649,0,2725407,602,1666600,57865933716
96,653,0,3131272,775,1666600,57865933716
97,658,0,3554858,551,1666600,57865933716
98,665,0,3324256,701,1666600,57865933716
99,672,0,3474383,324,1666600,57865933716
100,679,0,2934458,658,1666600,57865933716
101,685,0,5600683,598,1666600,57865933716
102,690,0,3520949,668,1666600,57865933716
103,694,0,3147455,401,1666600,57865933716
104,703,0,3539532,741,1666600,57865933716
105,707,0,3403979,561,1666600,57865933716
106,714,0,7411066,645,1666600,57865933716
107,720,0,3423110,688,1666600,57865933716
108,727,0,3032430,625,1666600,57865933716
109,732,0,2969437,645,1666600,57865933716
110,737,0,2922056,702,1666600,57865933716
111,742,0,3583458,635,1666600,57865933716
112,748,0,3344102,725,1666600,57865933716
113,754,0,3134830,725,1666600,57865933716
114,760,0,3120954,631,1666600,57865933716
115,767,0,4156587,788,1666600,57865933716
116,772,0,3058485,735,1666600,57865933716
117,778,0,3316528,655,1666600,57865933716
118,782,0,3196845,594,1666600,57865933716
119,791,0,3183691,471,1666600,57865933716
120,796,0,3400323,699,1666600,57865933716
121,800,0,3510484,595,1666600,57865933716
122,806,0,3380490,658,1666600,57865933716
123,813,0,3752279,654,1666600,57865933716
124,819,0,5564055,749,1666600,57865933716
125,826,0,3228165,578,1666600,57865933716
126,833,0,2985237,699,1666600,57865933716
127,841,0,3308476,668,1666600,57865933716
128,844,0,2829971,758,1666600,57865933716
129,849,0,3311138,872,1666600,57865933716
130,856,0,4233921,551,1666600,57865933716
