id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,3,0,4076877,51206,1666600,58115221588
1,5,0,3101772,500,1666600,58115221588
2,7,0,3167353,403,1666600,58115221588
3,10,0,2411286,653,1666600,58115221588
4,12,0,3228777,407,1666600,58115221588
5,15,0,3224528,395,1666600,58115221588
6,18,0,2779874,779,1666600,58115221588
7,24,0,3701960,484,1666600,58115221588
8,29,0,5952226,713,1666600,58115221588
9,35,0,3580605,704,1666600,58115221588
10,41,0,5897814,401,1666600,58115221588
11,45,0,3167488,407,1666600,58115221588
12,50,0,3792885,342,1666600,58115221588
13,54,0,2652341,566,1666600,58115221588
14,60,0,3182664,270,1666600,58115221588
15,65,0,2814180,191,1666600,58115221588
16,69,0,3799305,539,1666600,58115221588
17,74,0,4105025,305,1666600,58115221588
18,79,0,3048924,524,1666600,58115221588
19,85,0,4043894,298,1666600,58115221588
20,93,0,3018478,487,1666600,58115221588
21,98,0,5296407,568,1666600,58115221588
22,105,0,3100878,571,1666600,58115221588
23,111,0,3184047,460,1666600,58115221588
24,117,0,2923320,554,1666600,58115221588
25,123,0,5242624,595,1666600,58115221588
26,129,0,3278771,561,1666600,58115221588
27,134,0,6216979,449,1666600,58115221588
28,141,0,2924961,552,1666600,58115221588
29,147,0,4029629,551,1666600,58115221588
30,156,0,3093790,578,1666600,58115221588
31,159,0,3210727,578,1666600,58115221588
32,168,0,2903519,575,1666600,58115221588
33,172,0,4120339,582,1666600,58115221588
34,180,0,3507424,708,1666600,58115221588
35,185,0,3461526,434,1666600,58115221588
36,189,0,2751671,568,1666600,58115221588
37,195,0,2833904,712,1666600,58115221588
38,201,0,3046156,551,1666600,58115221588
39,207,0,3366248,488,1666600,58115221588
40,213,0,5829314,572,1666600,58115221588
41,219,0,2963454,685,1666600,58115221588
42,223,0,2946530,682,1666600,58115221588
43,230,0,3836649,471,1666600,58115221588
44,237,0,2987429,592,1666600,58115221588
45,244,0,4863054,745,1666600,58115221588
46,247,0,3404179,515,1666600,58115221588
47,256,0,3601884,468,1666600,58115221588
48,259,0,2922163,468,1666600,58115221588
49,266,0,3789086,558,1666600,58115221588
50,273,0,2566956,564,1666600,58115221588
51,277,0,2999213,554,1666600,58115221588
52,283,0,6266503,585,1666600,58115221588
53,288,0,2839995,394,1666600,58115221588
54,294,0,2956102,688,1666600,58115221588
55,301,0,3184857,585,1666600,58115221588
56,306,0,3241860,595,1666600,58115221588
57,311,0,3639793,568,1666600,58115221588
58,317,0,3105321,611,1666600,58115221588
59,325,0,2966357,632,1666600,58115221588
60,329,0,2685470,592,1666600,58115221588
61,336,0,3442796,638,1666600,58115221588
62,343,0,2795798,739,1666600,58115221588
63,347,0,2824191,511,1666600,58115221588
64,353,0,4232557,645,1666600,58115221588
65,360,0,2699930,919,1666600,58115221588
66,365,0,3368928,628,1666600,58115221588
67,370,0,2913980,708,1666600,58115221588
68,376,0,2930425,688,1666600,58115221588
69,383,0,3418339,782,1666600,58115221588
70,389,0,3389338,702,1666600,58115221588
71,395,0,3589740,631,1666600,58115221588
72,401,0,3412455,638,1666600,58115221588
73,408,0,3595910,635,1666600,58115221588
74,413,0,3154025,628,1666600,58115221588
75,421,0,3976793,635,1666600,58115221588
76,425,0,3948484,752,1666600,58115221588
77,432,0,3650541,735,1666600,58115221588
78,435,0,3132622,695,1666600,58115221588
79,440,0,3718868,551,1666600,58115221588
80,448,0,5505297,779,1666600,58115221588
81,454,0,3631624,802,1666600,58115221588
82,461,0,5441242,669,1666600,58115221588
83,468,0,4138070,685,1666600,58115221588
84,472,0,3342284,612,1666600,58115221588
85,480,0,3007953,1036,1666600,58115221588
86,486,0,3487775,799,1666600,58115221588
87,493,0,3367480,678,1666600,58115221588
88,499,0,2913811,645,1666600,58115221588
