id,gsn,shardId,latency(ns),dataGenTime(ns),totalBytes,totalTime(ns)
0,1,0,3741173,43308,5000000,171383748866
1,3,0,2764681,567,5000000,171383748866
2,5,0,3680625,555,5000000,171383748866
3,7,0,3138924,639,5000000,171383748866
4,9,0,3058556,488,5000000,171383748866
5,11,0,3130432,610,5000000,171383748866
6,13,0,4050257,561,5000000,171383748866
7,15,0,2486008,586,5000000,171383748866
8,17,0,3369207,378,5000000,171383748866
9,19,0,2933172,274,5000000,171383748866
10,21,0,3034279,668,5000000,171383748866
11,23,0,3069089,451,5000000,171383748866
12,25,0,3490618,461,5000000,171383748866
13,27,0,2517692,668,5000000,171383748866
14,29,0,2949717,709,5000000,171383748866
15,31,0,3686909,491,5000000,171383748866
16,33,0,3496976,591,5000000,171383748866
17,36,0,2999444,578,5000000,171383748866
18,37,0,2656961,682,5000000,171383748866
19,40,0,2894101,662,5000000,171383748866
20,42,0,3003537,675,5000000,171383748866
21,44,0,3461099,699,5000000,171383748866
22,46,0,2684592,538,5000000,171383748866
23,48,0,4244068,782,5000000,171383748866
24,49,0,2833593,705,5000000,171383748866
25,52,0,3618329,568,5000000,171383748866
26,53,0,3504814,668,5000000,171383748866
27,55,0,3159317,558,5000000,171383748866
28,57,0,2744966,655,5000000,171383748866
29,59,0,3268248,471,5000000,171383748866
30,61,0,2752777,558,5000000,171383748866
31,63,0,2985565,558,5000000,171383748866
32,65,0,3009009,598,5000000,171383748866
33,67,0,2777572,595,5000000,171383748866
34,69,0,3515546,424,5000000,171383748866
35,71,0,3178279,591,5000000,171383748866
36,73,0,3334860,571,5000000,171383748866
37,75,0,3609419,578,5000000,171383748866
38,77,0,5081785,558,5000000,171383748866
39,79,0,3991117,575,5000000,171383748866
40,82,0,3541737,605,5000000,171383748866
41,84,0,3138933,581,5000000,171383748866
42,85,0,3081515,558,5000000,171383748866
43,88,0,2599757,702,5000000,171383748866
44,89,0,3165575,608,5000000,171383748866
45,92,0,2841808,648,5000000,171383748866
46,94,0,3053737,1229,5000000,171383748866
47,96,0,3062458,628,5000000,171383748866
48,98,0,3318859,749,5000000,171383748866
49,100,0,2582784,561,5000000,171383748866
50,102,0,3852223,742,5000000,171383748866
51,104,0,3532465,788,5000000,171383748866
52,105,0,5238491,672,5000000,171383748866
53,108,0,3175996,645,5000000,171383748866
54,109,0,2894813,738,5000000,171383748866
55,112,0,3142769,735,5000000,171383748866
56,114,0,7392123,752,5000000,171383748866
57,116,0,3164916,732,5000000,171383748866
58,118,0,2713422,742,5000000,171383748866
59,119,0,2738070,578,5000000,171383748866
60,122,0,3062855,531,5000000,171383748866
61,123,0,3384553,742,5000000,171383748866
62,126,0,2349255,625,5000000,171383748866
63,128,0,3913138,575,5000000,171383748866
64,130,0,3787735,621,5000000,171383748866
65,132,0,2900840,722,5000000,171383748866
66,134,0,3475562,765,5000000,171383748866
67,136,0,3734561,481,5000000,171383748866
68,139,0,2711695,621,5000000,171383748866
69,140,0,3038031,739,5000000,171383748866
70,142,0,3285001,605,5000000,171383748866
71,144,0,5175645,735,5000000,171383748866
72,146,0,3763882,525,5000000,171383748866
73,149,0,5948078,685,5000000,171383748866
74,150,0,2964396,518,5000000,171383748866
75,153,0,3381379,581,5000000,171383748866
76,154,0,3492579,525,5000000,171383748866
77,157,0,2613131,585,5000000,171383748866
78,158,0,3157366,638,5000000,171383748866
79,160,0,4926699,501,5000000,171383748866
80,163,0,2969741,575,5000000,171383748866
81,165,0,3881047,531,5000000,171383748866
82,167,0,3368509,812,5000000,171383748866
83,168,0,2933824,712,5000000,171383748866
84,170,0,7349255,618,5000000,171383748866
85,173,0,4059667,568,5000000,171383748866
86,174,0,3533665,601,5000000,171383748866
87,176,0,4744002,568,5000000,171383748866
88,179,0,3217827,625,5000000,171383748866
89,180,0,2890104,765,5000000,171383748866
90,183,0,3169364,705,5000000,171383748866
91,184,0,3503103,641,5000000,171383748866
